house,3,raise 00022,gulch 01001,house 22222,,,
nicer,3,raise 10101,diner 02122,nicer 22222,,,
lurch,3,raise 10000,count 10100,lurch 22222,,,
exalt,3,raise 01001,dealt 01222,exalt 22222,,,
about,3,raise 01000,clout 00222,about 22222,,,
inlay,3,raise 01100,until 02011,inlay 22222,,,
boule,3,raise 00002,blond 21100,boule 22222,,,
tenet,3,raise 00001,betel 02120,tenet 22222,,,
lobby,3,raise 00000,nobly 02112,lobby 22222,,,
plush,3,raise 00020,plumb 22200,plush 22222,,,
index,3,raise 00101,lipid 01001,index 22222,,,
croup,3,raise 10000,count 21100,croup 22222,,,
decay,3,raise 01001,dealt 22100,decay 22222,,,
flier,3,raise 10201,fetid 21010,flier 22222,,,
shaft,3,raise 01010,shalt 22202,shaft 22222,,,
china,3,raise 01200,apron 10001,china 22222,,,
ridge,3,raise 20102,cigar 02101,ridge 22222,,,
gnome,3,raise 00002,blond 00210,gnome 22222,,,
spiny,3,raise 00210,plunk 10020,spiny 22222,,,
snail,3,raise 01110,plant 01210,snail 22222,,,
rabid,3,raise 22100,pound 00002,rabid 22222,,,
prose,3,raise 10022,epoch 11200,prose 22222,,,
budge,3,raise 00002,blond 20001,budge 22222,,,
paler,3,raise 12001,glyph 01010,paler 22222,,,
splat,3,raise 01010,shalt 20112,splat 22222,,,
horny,3,raise 10000,count 02020,horny 22222,,,
mason,3,raise 02010,sloth 10100,mason 22222,,,
ozone,3,raise 00002,blond 00120,ozone 22222,,,
magic,3,raise 02100,month 20000,magic 22222,,,
truce,3,raise 10002,thong 20000,truce 22222,,,
fritz,3,raise 10200,crypt 02001,fritz 22222,,,
edict,3,raise 00201,deter 11100,edict 22222,,,
verse,3,raise 10021,tweed 00110,verse 22222,,,
eaten,3,raise 02001,novel 10010,eaten 22222,,,
whisk,3,raise 00220,forth 00001,whisk 22222,,,
sigma,3,raise 01110,plant 00100,sigma 22222,,,
sushi,3,raise 00110,shout 11010,sushi 22222,,,
fetid,3,raise 00101,lipid 00022,fetid 22222,,,
basin,3,raise 02110,nasal 12200,basin 22222,,,
march,3,raise 12000,morph 20202,march 22222,,,
stain,3,raise 01110,plant 00211,stain 22222,,,
bless,3,raise 00011,spelt 10210,bless 22222,,,
kiosk,3,raise 00120,batty 00000,kiosk 22222,,,
ennui,3,raise 00101,lipid 01000,ennui 22222,,,
layer,3,raise 12001,glyph 01200,layer 22222,,,
score,3,raise 10012,notch 01010,score 22222,,,
cutie,3,raise 00102,botch 00210,cutie 22222,,,
barge,3,raise 12002,focal 00010,barge 22222,,,
privy,3,raise 10200,crypt 02110,privy 22222,,,
bongo,3,raise 00000,nobly 11100,bongo 22222,,,
sound,3,raise 00010,stony 20120,sound 22222,,,
braid,3,raise 11100,gland 00202,braid 22222,,,
slate,3,raise 01012,stalk 21210,slate 22222,,,
wrist,3,raise 10220,whelp 20000,wrist 22222,,,
globe,3,raise 00002,blond 12200,globe 22222,,,
vista,3,raise 01110,plant 00101,vista 22222,,,
relax,3,raise 21001,inlay 00220,relax 22222,,,
alive,3,raise 01202,knoll 00010,alive 22222,,,
often,3,raise 00001,betel 00220,often 22222,,,
since,3,raise 00112,cigar 12000,since 22222,,,
diver,3,raise 10101,diner 22022,diver 22222,,,
poser,3,raise 10011,sheep 10021,poser 22222,,,
worst,3,raise 10020,crust 01022,worst 22222,,,
anime,3,raise 01202,knoll 02000,anime 22222,,,
stare,3,raise 11012,chant 00201,stare 22222,,,
waive,3,raise 02202,naval 02100,waive 22222,,,
ideal,3,raise 01101,focal 00022,ideal 22222,,,
clasp,3,raise 01020,chant 20200,clasp 22222,,,
seize,3,raise 00211,pride 00201,seize 22222,,,
sieve,3,raise 00111,greet 00100,sieve 22222,,,
meant,3,raise 01001,dealt 02202,meant 22222,,,
hardy,3,raise 12000,morph 00201,hardy 22222,,,
shied,3,raise 00211,pride 00211,shied 22222,,,
daisy,3,raise 02220,rebut 00000,daisy 22222,,,
strut,3,raise 10010,shout 20021,strut 22222,,,
burnt,3,raise 10000,count 00122,burnt 22222,,,
tulip,3,raise 00100,pilot 11201,tulip 22222,,,
naive,3,raise 02202,naval 22100,naive 22222,,,
shoal,3,raise 01010,shalt 22110,shoal 22222,,,
bathe,3,raise 02002,gulch 00001,bathe 22222,,,
prime,3,raise 10202,thump 00021,prime 22222,,,
elect,3,raise 00001,betel 01111,elect 22222,,,
evict,3,raise 00201,deter 01100,evict 22222,,,
quota,3,raise 01000,clout 00211,quota 22222,,,
haven,3,raise 02001,novel 10220,haven 22222,,,
swear,3,raise 11011,humph 00000,swear 22222,,,
gavel,3,raise 02001,novel 00222,gavel 22222,,,
cabin,3,raise 02100,month 00100,cabin 22222,,,
unzip,3,raise 00100,pilot 11000,unzip 22222,,,
polyp,3,raise 00000,nobly 02011,polyp 22222,,,
earth,3,raise 12001,glyph 00002,earth 22222,,,
until,3,raise 00100,pilot 01101,until 22222,,,
enter,3,raise 10001,deter 01222,enter 22222,,,
adopt,3,raise 01000,clout 00202,adopt 22222,,,
steal,3,raise 01011,knelt 00211,steal 22222,,,
regal,3,raise 21001,inlay 00120,regal 22222,,,
guest,3,raise 00021,ought 02102,guest 22222,,,
share,3,raise 11012,chant 02200,share 22222,,,
hoist,3,raise 00220,forth 02011,hoist 22222,,,
level,3,raise 00001,betel 02021,level 22222,,,
fancy,3,raise 02000,count 10010,fancy 22222,,,
porch,3,raise 10000,count 12000,porch 22222,,,
amble,3,raise 01002,blank 11100,amble 22222,,,
friar,3,raise 11200,bleed 00000,friar 22222,,,
dairy,3,raise 12200,unfed 00001,dairy 22222,,,
shear,3,raise 11011,humph 10000,shear 22222,,,
posit,3,raise 00110,shout 10102,posit 22222,,,
algae,3,raise 01002,blank 02100,algae 22222,,,
large,3,raise 12002,focal 00011,large 22222,,,
rabbi,3,raise 22100,pound 00000,rabbi 22222,,,
amuse,3,raise 01022,humph 01100,amuse 22222,,,
copse,3,raise 00022,gulch 00010,copse 22222,,,
ascot,3,raise 01010,shalt 10102,ascot 22222,,,
plane,3,raise 01002,blank 02220,plane 22222,,,
crown,3,raise 10000,count 21010,crown 22222,,,
snide,3,raise 00212,plunk 00010,snide 22222,,,
relay,3,raise 21001,inlay 00222,relay 22222,,,
abide,3,raise 01202,knoll 00000,abide 22222,,,
rajah,3,raise 21000,model 00000,rajah 22222,,,
crash,3,raise 11020,hatch 01012,crash 22222,,,
trick,3,raise 10200,crypt 12001,trick 22222,,,
caste,3,raise 02012,butch 00110,caste 22222,,,
lurid,3,raise 10100,grout 01010,lurid 22222,,,
steel,3,raise 00011,spelt 20111,steel 22222,,,
halve,3,raise 02002,gulch 00201,halve 22222,,,
utile,3,raise 00202,cloth 01010,utile 22222,,,
tasty,3,raise 02010,sloth 10010,tasty 22222,,,
trade,3,raise 11002,track 22200,trade 22222,,,
adorn,3,raise 11000,crowd 01201,adorn 22222,,,
sheik,3,raise 00111,greet 00200,sheik 22222,,,
party,3,raise 12000,morph 00210,party 22222,,,
angst,3,raise 01020,chant 00112,angst 22222,,,
tubal,3,raise 01000,clout 01011,tubal 22222,,,
crest,3,raise 10021,tweed 10200,crest 22222,,,
sweat,3,raise 01011,knelt 00202,sweat 22222,,,
swami,3,raise 01110,plant 00200,swami 22222,,,
notch,3,raise 00000,nobly 22000,notch 22222,,,
roach,3,raise 21000,model 02000,roach 22222,,,
young,3,raise 00000,nobly 12001,young 22222,,,
align,3,raise 01200,apron 20002,align 22222,,,
ready,3,raise 21001,inlay 00012,ready 22222,,,
strap,3,raise 11010,stamp 22102,strap 22222,,,
realm,3,raise 21001,inlay 00110,realm 22222,,,
swarm,3,raise 11010,stamp 20210,swarm 22222,,,
dryer,3,raise 10001,deter 20021,dryer 22222,,,
diary,3,raise 11100,gland 00201,diary 22222,,,
acrid,3,raise 11100,gland 00102,acrid 22222,,,
bonus,3,raise 00010,stony 10110,bonus 22222,,,
datum,3,raise 02000,count 00101,datum 22222,,,
build,3,raise 00200,blunt 21100,build 22222,,,
shelf,3,raise 00011,spelt 20220,shelf 22222,,,
lodge,3,raise 00002,blond 01101,lodge 22222,,,
ramen,3,raise 22001,humph 00200,ramen 22222,,,
psalm,3,raise 01010,shalt 10220,psalm 22222,,,
glide,3,raise 00202,cloth 02000,glide 22222,,,
usage,3,raise 01012,stalk 10200,usage 22222,,,
poise,3,raise 00222,humph 00010,poise 22222,,,
randy,3,raise 22000,colon 00001,randy 22222,,,
fishy,3,raise 00110,shout 11000,fishy 22222,,,
ether,3,raise 10001,deter 01122,ether 22222,,,
idler,3,raise 10101,diner 11022,idler 22222,,,
swath,3,raise 01010,shalt 21201,swath 22222,,,
while,3,raise 00202,cloth 01001,while 22222,,,
begat,3,raise 01001,dealt 02102,begat 22222,,,
radar,3,raise 11000,crowd 01001,radar 22222,,,
credo,3,raise 10001,deter 11001,credo 22222,,,
canon,3,raise 02000,count 21010,canon 22222,,,
serum,3,raise 10011,sheep 20100,serum 22222,,,
steak,3,raise 01011,knelt 10201,steak 22222,,,
shirk,3,raise 10210,thumb 02000,shirk 22222,,,
blunt,3,raise 00000,nobly 10110,blunt 22222,,,
bunny,3,raise 00000,nobly 10102,bunny 22222,,,
beget,3,raise 00001,betel 22120,beget 22222,,,
adept,3,raise 01001,dealt 11102,adept 22222,,,
stole,3,raise 00012,cloth 01210,stole 22222,,,
chore,3,raise 10002,thong 02200,chore 22222,,,
dense,3,raise 00021,ought 00000,dense 22222,,,
avail,3,raise 01100,until 00022,avail 22222,,,
short,3,raise 10010,shout 22202,short 22222,,,
flirt,3,raise 10200,crypt 01002,flirt 22222,,,
afoul,3,raise 01000,clout 01220,afoul 22222,,,
savoy,3,raise 02010,sloth 20100,savoy 22222,,,
agile,3,raise 01202,knoll 00020,agile 22222,,,
stake,3,raise 01012,stalk 22201,stake 22222,,,
knave,3,raise 01002,blank 00211,knave 22222,,,
beard,3,raise 11001,bleat 20110,beard 22222,,,
along,3,raise 01000,clout 02200,along 22222,,,
rugby,3,raise 20000,outdo 02000,rugby 22222,,,
quack,3,raise 01000,clout 10010,quack 22222,,,
squat,3,raise 01010,shalt 20102,squat 22222,,,
skate,3,raise 01012,stalk 21201,skate 22222,,,
joust,3,raise 00020,plumb 00200,joust 22222,,,
rebel,3,raise 20001,bevel 12022,rebel 22222,,,
nadir,3,raise 12100,rebut 10000,nadir 22222,,,
remit,3,raise 20101,unmet 00212,remit 22222,,,
ester,3,raise 10011,sheep 10120,ester 22222,,,
least,3,raise 01021,lefty 22010,least 22222,,,
mogul,3,raise 00000,nobly 02010,mogul 22222,,,
cause,3,raise 02022,humph 01000,cause 22222,,,
oaken,3,raise 02001,novel 11020,oaken 22222,,,
gaffe,3,raise 02002,gulch 20000,gaffe 22222,,,
stern,3,raise 10011,sheep 20200,stern 22222,,,
poesy,3,raise 00021,ought 10000,poesy 22222,,,
rocky,3,raise 20000,outdo 10000,rocky 22222,,,
waist,3,raise 02220,rebut 00002,waist 22222,,,
spire,3,raise 10212,humph 00010,spire 22222,,,
patsy,3,raise 02020,naval 02000,patsy 22222,,,
deity,3,raise 00201,deter 22100,deity 22222,,,
slope,3,raise 00012,cloth 02200,slope 22222,,,
cedar,3,raise 11001,bleat 00120,cedar 22222,,,
dirge,3,raise 10102,cigar 02101,dirge 22222,,,
horde,3,raise 10002,thong 01100,horde 22222,,,
crypt,3,raise 10000,count 20002,crypt 22222,,,
cache,3,raise 02002,gulch 00011,cache 22222,,,
blimp,3,raise 00200,blunt 22000,blimp 22222,,,
deign,3,raise 00201,deter 22000,deign 22222,,,
fiend,3,raise 00101,lipid 02002,fiend 22222,,,
elide,3,raise 00201,deter 11010,elide 22222,,,
rigid,3,raise 20100,cigar 01201,rigid 22222,,,
FALSE,3,raise 02022,humph 00000,false 22222,,,
renal,3,raise 21001,inlay 01120,renal 22222,,,
rowdy,3,raise 20000,outdo 10020,rowdy 22222,,,
posse,3,raise 00012,cloth 00100,posse 22222,,,
mouse,3,raise 00022,gulch 01000,mouse 22222,,,
fiery,3,raise 10101,diner 02011,fiery 22222,,,
media,3,raise 01101,focal 00010,media 22222,,,
trunk,3,raise 10000,count 00221,trunk 22222,,,
yeast,3,raise 01021,lefty 02011,yeast 22222,,,
clear,3,raise 11001,bleat 02220,clear 22222,,,
super,3,raise 10011,sheep 20021,super 22222,,,
speed,3,raise 00011,spelt 22100,speed 22222,,,
gipsy,3,raise 00120,batty 00002,gipsy 22222,,,
burst,3,raise 10020,crust 01122,burst 22222,,,
amity,3,raise 01200,apron 20000,amity 22222,,,
synod,3,raise 00010,stony 20111,synod 22222,,,
faint,3,raise 02200,draft 00112,faint 22222,,,
shrew,3,raise 10011,sheep 22020,shrew 22222,,,
tense,3,raise 00021,ought 00001,tense 22222,,,
plied,3,raise 00201,deter 10020,plied 22222,,,
stoic,3,raise 00110,shout 20201,stoic 22222,,,
blitz,3,raise 00200,blunt 22001,blitz 22222,,,
towel,3,raise 00001,betel 00122,towel 22222,,,
brash,3,raise 11020,hatch 01002,brash 22222,,,
toast,3,raise 01020,chant 00201,toast 22222,,,
value,3,raise 02002,gulch 01200,value 22222,,,
route,3,raise 20002,rebut 21011,route 22222,,,
sharp,3,raise 11010,stamp 20202,sharp 22222,,,
radii,3,raise 22100,pound 00001,radii 22222,,,
phony,3,raise 00000,nobly 11002,phony 22222,,,
issue,3,raise 00112,cigar 01000,issue 22222,,,
lager,3,raise 12001,glyph 11000,lager 22222,,,
urine,3,raise 10202,thump 00100,urine 22222,,,
trial,3,raise 11200,bleed 01000,trial 22222,,,
defer,3,raise 10001,deter 22022,defer 22222,,,
hippo,3,raise 00100,pilot 12010,hippo 22222,,,
obese,3,raise 00021,ought 20000,obese 22222,,,
tawny,3,raise 02000,count 00021,tawny 22222,,,
feast,3,raise 01021,lefty 02110,feast 22222,,,
ruddy,3,raise 20000,outdo 02010,ruddy 22222,,,
tidal,3,raise 01100,until 00112,tidal 22222,,,
nerdy,3,raise 10001,deter 12001,nerdy 22222,,,
jewel,3,raise 00001,betel 02022,jewel 22222,,,
whale,3,raise 01002,blank 01200,whale 22222,,,
abuse,3,raise 01022,humph 01000,abuse 22222,,,
elbow,3,raise 00001,betel 11001,elbow 22222,,,
pansy,3,raise 02020,naval 12000,pansy 22222,,,
terse,3,raise 10021,tweed 20110,terse 22222,,,
gamut,3,raise 02000,count 00102,gamut 22222,,,
shirt,3,raise 10210,thumb 12000,shirt 22222,,,
grout,3,raise 10000,count 01102,grout 22222,,,
tithe,3,raise 00102,botch 00101,tithe 22222,,,
torch,3,raise 10000,count 12001,torch 22222,,,
pesky,3,raise 00011,spelt 11100,pesky 22222,,,
alter,3,raise 11001,bleat 02111,alter 22222,,,
noble,3,raise 00002,blond 11110,noble 22222,,,
extol,3,raise 00001,betel 01202,extol 22222,,,
beast,3,raise 01021,lefty 02010,beast 22222,,,
these,3,raise 00021,ought 00011,these 22222,,,
sixth,3,raise 00110,shout 21001,sixth 22222,,,
alarm,3,raise 11000,crowd 01000,alarm 22222,,,
sooty,3,raise 00010,stony 21102,sooty 22222,,,
slash,3,raise 01010,shalt 11210,slash 22222,,,
quake,3,raise 01002,blank 00201,quake 22222,,,
swept,3,raise 00011,spelt 21202,swept 22222,,,
lasso,3,raise 02010,sloth 11100,lasso 22222,,,
maize,3,raise 02202,naval 02000,maize 22222,,,
spree,3,raise 10011,sheep 20121,spree 22222,,,
scent,3,raise 00011,spelt 20202,scent 22222,,,
spent,3,raise 00011,spelt 22202,spent 22222,,,
prism,3,raise 10220,whelp 00001,prism 22222,,,
orbit,3,raise 10100,grout 02102,orbit 22222,,,
smirk,3,raise 10210,thumb 00010,smirk 22222,,,
noisy,3,raise 00220,forth 02000,noisy 22222,,,
alert,3,raise 11001,bleat 02212,alert 22222,,,
elate,3,raise 01001,dealt 01211,elate 22222,,,
resin,3,raise 20111,cigar 01001,resin 22222,,,
whole,3,raise 00002,blond 01200,whole 22222,,,
pixel,3,raise 00101,lipid 12100,pixel 22222,,,
rumba,3,raise 21000,model 10000,rumba 22222,,,
leash,3,raise 01021,lefty 22000,leash 22222,,,
dance,3,raise 02002,gulch 00020,dance 22222,,,
paint,3,raise 02200,draft 00102,paint 22222,,,
curio,3,raise 10100,grout 01110,curio 22222,,,
salty,3,raise 02010,sloth 21020,salty 22222,,,
audio,3,raise 01100,until 10020,audio 22222,,,
cloak,3,raise 01000,clout 22200,cloak 22222,,,
navel,3,raise 02001,novel 20222,navel 22222,,,
spurt,3,raise 10010,shout 20012,spurt 22222,,,
pesto,3,raise 00011,spelt 11101,pesto 22222,,,
early,3,raise 12001,glyph 01100,early 22222,,,
churn,3,raise 10000,count 20210,churn 22222,,,
lease,3,raise 01021,lefty 21000,lease 22222,,,
saner,3,raise 12011,focal 00010,saner 22222,,,
manic,3,raise 02100,month 20200,manic 22222,,,
squib,3,raise 00110,shout 20010,squib 22222,,,
debut,3,raise 00001,betel 12100,debut 22222,,,
haste,3,raise 02012,butch 00101,haste 22222,,,
clash,3,raise 01020,chant 21200,clash 22222,,,
unity,3,raise 00200,blunt 00111,unity 22222,,,
pivot,3,raise 00100,pilot 22022,pivot 22222,,,
slept,3,raise 00011,spelt 21212,slept 22222,,,
spare,3,raise 11012,chant 00200,spare 22222,,,
cacti,3,raise 02100,month 00020,cacti 22222,,,
water,3,raise 12001,glyph 00000,water 22222,,,
limit,3,raise 00100,pilot 01102,limit 22222,,,
skiff,3,raise 00210,plunk 00001,skiff 22222,,,
basis,3,raise 02110,nasal 02100,basis 22222,,,
crawl,3,raise 11000,crowd 22020,crawl 22222,,,
lousy,3,raise 00020,plumb 01200,lousy 22222,,,
slain,3,raise 01110,plant 02210,slain 22222,,,
wrack,3,raise 11000,crowd 12010,wrack 22222,,,
foist,3,raise 00220,forth 22010,foist 22222,,,
cameo,3,raise 02001,novel 01020,cameo 22222,,,
actor,3,raise 11000,crowd 11100,actor 22222,,,
revue,3,raise 20001,bevel 01200,revue 22222,,,
harpy,3,raise 12000,morph 00221,harpy 22222,,,
climb,3,raise 00200,blunt 12000,climb 22222,,,
refer,3,raise 10001,deter 02021,refer 22222,,,
cairn,3,raise 12200,unfed 01000,cairn 22222,,,
plain,3,raise 01100,until 01021,plain 22222,,,
sperm,3,raise 10011,sheep 20201,sperm 22222,,,
quest,3,raise 00021,ought 02002,quest 22222,,,
crisp,3,raise 10220,whelp 00002,crisp 22222,,,
bound,3,raise 00000,nobly 12100,bound 22222,,,
suite,3,raise 00212,plunk 00100,suite 22222,,,
broad,3,raise 11000,crowd 02202,broad 22222,,,
axiom,3,raise 01200,apron 20020,axiom 22222,,,
chard,3,raise 11000,crowd 21002,chard 22222,,,
caput,3,raise 02000,count 20102,caput 22222,,,
harsh,3,raise 12020,humph 20002,harsh 22222,,,
curse,3,raise 10022,epoch 10010,curse 22222,,,
chasm,3,raise 01020,chant 22200,chasm 22222,,,
brush,3,raise 10020,crust 02220,brush 22222,,,
habit,3,raise 02100,month 00011,habit 22222,,,
lithe,3,raise 00102,botch 00201,lithe 22222,,,
prune,3,raise 10002,thong 00020,prune 22222,,,
slant,3,raise 01010,shalt 20212,slant 22222,,,
torus,3,raise 10010,shout 10121,torus 22222,,,
entry,3,raise 10001,deter 01201,entry 22222,,,
ebony,3,raise 00001,betel 11000,ebony 22222,,,
voila,3,raise 01200,apron 10010,voila 22222,,,
ankle,3,raise 01002,blank 01111,ankle 22222,,,
arrow,3,raise 11000,crowd 01110,arrow 22222,,,
mushy,3,raise 00010,stony 10002,mushy 22222,,,
cease,3,raise 01021,lefty 01000,cease 22222,,,
weird,3,raise 10201,fetid 02012,weird 22222,,,
tried,3,raise 10201,fetid 01112,tried 22222,,,
rough,3,raise 20000,outdo 11000,rough 22222,,,
strip,3,raise 10110,cigar 01001,strip 22222,,,
gypsy,3,raise 00020,plumb 10000,gypsy 22222,,,
pasta,3,raise 01010,shalt 10101,pasta 22222,,,
aloof,3,raise 01000,clout 02100,aloof 22222,,,
sight,3,raise 00110,shout 21002,sight 22222,,,
sixty,3,raise 00110,shout 20001,sixty 22222,,,
sheer,3,raise 10011,sheep 22220,sheer 22222,,,
savor,3,raise 12010,rebut 10000,savor 22222,,,
butte,3,raise 00002,blond 20000,butte 22222,,,
tripe,3,raise 10202,thump 20001,tripe 22222,,,
tenor,3,raise 10001,deter 02102,tenor 22222,,,
worse,3,raise 10022,epoch 10100,worse 22222,,,
ratio,3,raise 22100,pound 01000,ratio 22222,,,
basil,3,raise 02110,nasal 02202,basil 22222,,,
phone,3,raise 00002,blond 00220,phone 22222,,,
court,3,raise 10000,count 22202,court 22222,,,
maybe,3,raise 02002,gulch 00000,maybe 22222,,,
sprig,3,raise 10110,cigar 01101,sprig 22222,,,
spine,3,raise 00212,plunk 10020,spine 22222,,,
satyr,3,raise 12010,rebut 10001,satyr 22222,,,
trend,3,raise 10001,deter 11101,trend 22222,,,
nutty,3,raise 00000,nobly 20002,nutty 22222,,,
split,3,raise 00110,shout 20002,split 22222,,,
width,3,raise 00100,pilot 02001,width 22222,,,
spark,3,raise 11010,stamp 20201,spark 22222,,,
smote,3,raise 00012,cloth 00220,smote 22222,,,
north,3,raise 10000,count 02011,north 22222,,,
scant,3,raise 01010,shalt 20202,scant 22222,,,
awash,3,raise 01020,chant 01100,awash 22222,,,
drift,3,raise 10200,crypt 02002,drift 22222,,,
ounce,3,raise 00002,blond 00110,ounce 22222,,,
revel,3,raise 20001,bevel 02222,revel 22222,,,
prior,3,raise 10200,crypt 01010,prior 22222,,,
flake,3,raise 01002,blank 02201,flake 22222,,,
debug,3,raise 00001,betel 12000,debug 22222,,,
anode,3,raise 01002,blank 00110,anode 22222,,,
frost,3,raise 10020,crust 02022,frost 22222,,,
twist,3,raise 00220,forth 00010,twist 22222,,,
bacon,3,raise 02000,count 11010,bacon 22222,,,
cable,3,raise 02002,gulch 00110,cable 22222,,,
forum,3,raise 10000,count 02100,forum 22222,,,
wrath,3,raise 11000,crowd 02010,wrath 22222,,,
stall,3,raise 01010,shalt 20211,stall 22222,,,
axial,3,raise 01200,apron 10000,axial 22222,,,
daily,3,raise 02200,draft 20100,daily 22222,,,
niche,3,raise 00102,botch 00011,niche 22222,,,
mealy,3,raise 01001,dealt 02220,mealy 22222,,,
juice,3,raise 00202,cloth 10000,juice 22222,,,
nylon,3,raise 00000,nobly 11011,nylon 22222,,,
brute,3,raise 10002,thong 10000,brute 22222,,,
snipe,3,raise 00212,plunk 10010,snipe 22222,,,
sinew,3,raise 00111,greet 00020,sinew 22222,,,
rally,3,raise 22000,colon 00100,rally 22222,,,
avian,3,raise 01200,apron 10002,avian 22222,,,
satin,3,raise 02110,nasal 12100,satin 22222,,,
stark,3,raise 11010,stamp 22200,stark 22222,,,
taboo,3,raise 02000,count 01001,taboo 22222,,,
devil,3,raise 00101,lipid 10021,devil 22222,,,
gayer,3,raise 12001,glyph 20200,gayer 22222,,,
beret,3,raise 10001,deter 02121,beret 22222,,,
noise,3,raise 00222,humph 00000,noise 22222,,,
sling,3,raise 00210,plunk 02020,sling 22222,,,
white,3,raise 00202,cloth 00021,white 22222,,,
horse,3,raise 10022,epoch 10101,horse 22222,,,
grain,3,raise 11100,gland 20210,grain 22222,,,
surge,3,raise 10012,notch 00000,surge 22222,,,
crush,3,raise 10020,crust 22220,crush 22222,,,
fruit,3,raise 10100,grout 02012,fruit 22222,,,
reedy,3,raise 20001,bevel 01000,reedy 22222,,,
filth,3,raise 00100,pilot 02201,filth 22222,,,
spasm,3,raise 01010,shalt 10200,spasm 22222,,,
mambo,3,raise 02000,count 01000,mambo 22222,,,
right,3,raise 20100,cigar 02201,right 22222,,,
trust,3,raise 10020,crust 02221,trust 22222,,,
borne,3,raise 10002,thong 00120,borne 22222,,,
sauce,3,raise 02012,butch 01020,sauce 22222,,,
lathe,3,raise 02002,gulch 00101,lathe 22222,,,
taint,3,raise 02200,draft 00101,taint 22222,,,
mauve,3,raise 02002,gulch 01000,mauve 22222,,,
yacht,3,raise 02000,count 10002,yacht 22222,,,
fried,3,raise 10201,fetid 21012,fried 22222,,,
quail,3,raise 01100,until 10022,quail 22222,,,
state,3,raise 01012,stalk 21200,state 22222,,,
grasp,3,raise 11020,hatch 01000,grasp 22222,,,
baste,3,raise 02012,butch 20100,baste 22222,,,
flask,3,raise 01020,chant 00200,flask 22222,,,
girly,3,raise 10100,grout 21000,girly 22222,,,
boney,3,raise 00001,betel 20020,boney 22222,,,
geese,3,raise 00021,ought 00100,geese 22222,,,
miser,3,raise 10111,sower 10022,miser 22222,,,
close,3,raise 00022,gulch 00110,close 22222,,,
droit,3,raise 10100,grout 02202,droit 22222,,,
grail,3,raise 11100,gland 21200,grail 22222,,,
clone,3,raise 00002,blond 02220,clone 22222,,,
guise,3,raise 00222,humph 02000,guise 22222,,,
ralph,3,raise 22000,colon 00200,ralph 22222,,,
payee,3,raise 02001,novel 00010,payee 22222,,,
serif,3,raise 10111,sower 20011,serif 22222,,,
allot,3,raise 01000,clout 01102,allot 22222,,,
truck,3,raise 10000,count 10201,truck 22222,,,
virus,3,raise 10110,cigar 02001,virus 22222,,,
axion,3,raise 01200,apron 20022,axion 22222,,,
occur,3,raise 10000,count 11100,occur 22222,,,
pubic,3,raise 00100,pilot 21000,pubic 22222,,,
raven,3,raise 22001,humph 00000,raven 22222,,,
gnash,3,raise 01020,chant 01210,gnash 22222,,,
slink,3,raise 00210,plunk 02022,slink 22222,,,
shorn,3,raise 10010,shout 22200,shorn 22222,,,
pygmy,3,raise 00000,nobly 00001,pygmy 22222,,,
ranch,3,raise 22000,colon 10001,ranch 22222,,,
shore,3,raise 10012,notch 01001,shore 22222,,,
style,3,raise 00012,cloth 01010,style 22222,,,
antic,3,raise 01100,until 02220,antic 22222,,,
image,3,raise 01102,cigar 01110,image 22222,,,
druid,3,raise 10100,grout 02010,druid 22222,,,
spear,3,raise 11011,humph 00010,spear 22222,,,
crony,3,raise 10000,count 21020,crony 22222,,,
bunch,3,raise 00000,nobly 10100,bunch 22222,,,
repel,3,raise 20001,bevel 02022,repel 22222,,,
anvil,3,raise 01100,until 02022,anvil 22222,,,
meter,3,raise 10001,deter 02222,meter 22222,,,
downy,3,raise 00000,nobly 12002,downy 22222,,,
rapid,3,raise 22100,pound 10002,rapid 22222,,,
email,3,raise 01101,focal 00012,email 22222,,,
music,3,raise 00110,shout 10010,music 22222,,,
rider,3,raise 10101,diner 12021,rider 22222,,,
verso,3,raise 10021,tweed 00100,verso 22222,,,
relic,3,raise 20101,unmet 00010,relic 22222,,,
ratty,3,raise 22000,colon 00000,ratty 22222,,,
chirp,3,raise 10200,crypt 21010,chirp 22222,,,
forte,3,raise 10002,thong 10100,forte 22222,,,
whine,3,raise 00202,cloth 00001,whine 22222,,,
plait,3,raise 01100,until 00121,plait 22222,,,
gourd,3,raise 10000,count 02200,gourd 22222,,,
thrum,3,raise 10000,count 00101,thrum 22222,,,
stash,3,raise 01010,shalt 11201,stash 22222,,,
wiser,3,raise 10111,sower 10122,wiser 22222,,,
visor,3,raise 10110,cigar 02002,visor 22222,,,
impel,3,raise 00101,lipid 11200,impel 22222,,,
press,3,raise 10011,sheep 10201,press 22222,,,
speak,3,raise 01011,knelt 10200,speak 22222,,,
inlet,3,raise 00101,lipid 11000,inlet 22222,,,
pulse,3,raise 00022,gulch 02200,pulse 22222,,,
staid,3,raise 01110,plant 00201,staid 22222,,,
snore,3,raise 10012,notch 11000,snore 22222,,,
ripen,3,raise 20101,unmet 01020,ripen 22222,,,
snowy,3,raise 00010,stony 20212,snowy 22222,,,
bigot,3,raise 00100,pilot 02022,bigot 22222,,,
haute,3,raise 02002,gulch 01001,haute 22222,,,
spied,3,raise 00211,pride 10211,spied 22222,,,
intro,3,raise 10100,grout 01101,intro 22222,,,
