agate,3,roate 00122,chubs 00000,agate 22222,,,,,,
spicy,3,roate 00000,clips 10211,spicy 22222,,,,,,
spend,3,roate 00001,lenes 01101,spend 22222,,,,,,
kebab,3,roate 00101,nebel 02100,kebab 22222,,,,,,
alone,3,roate 01102,aband 20020,alone 22222,,,,,,
dowry,3,roate 12000,curds 00110,dowry 22222,,,,,,
ought,3,roate 01010,spoot 00102,ought 22222,,,,,,
tweed,3,roate 00011,seeld 01202,tweed 22222,,,,,,
comet,3,roate 02011,milch 10010,comet 22222,,,,,,
enema,3,roate 00101,nebel 11010,enema 22222,,,,,,
steed,3,roate 00011,seeld 21202,steed 22222,,,,,,
erode,3,roate 11001,wedel 01110,erode 22222,,,,,,
world,3,roate 12000,curds 00210,world 22222,,,,,,
gouge,3,roate 02002,pilus 00010,gouge 22222,,,,,,
altar,3,roate 10110,palas 01120,altar 22222,,,,,,
pulpy,3,roate 00000,clips 01010,pulpy 22222,,,,,,
coast,3,roate 02210,abaca 00210,coast 22222,,,,,,
rogue,3,roate 22002,aargh 00110,rogue 22222,,,,,,
vodka,3,roate 02100,nidal 00210,vodka 22222,,,,,,
radio,3,roate 21100,aahed 02001,radio 22222,,,,,,
rouge,3,roate 22002,aargh 00120,rouge 22222,,,,,,
retch,3,roate 20011,fecit 02101,retch 22222,,,,,,
tilde,3,roate 00012,chile 00112,tilde 22222,,,,,,
store,3,roate 11012,alaps 00001,store 22222,,,,,,
solve,3,roate 02002,pilus 00201,solve 22222,,,,,,
exult,3,roate 00011,seeld 01020,exult 22222,,,,,,
triad,3,roate 10110,palas 00020,triad 22222,,,,,,
rhino,3,roate 21000,aahed 00100,rhino 22222,,,,,,
masse,3,roate 00102,salmi 12010,masse 22222,,,,,,
vital,3,roate 00110,tinct 12000,vital 22222,,,,,,
trace,3,roate 10212,abacs 00220,trace 22222,,,,,,
pluck,3,roate 00000,clips 12010,pluck 22222,,,,,,
gripe,3,roate 10002,dimps 01020,gripe 22222,,,,,,
weary,3,roate 10201,bendy 02002,weary 22222,,,,,,
acute,3,roate 00122,chubs 10200,acute 22222,,,,,,
aside,3,roate 00102,salmi 11001,aside 22222,,,,,,
tapir,3,roate 10110,palas 12000,tapir 22222,,,,,,
rebus,3,roate 20001,veles 02002,rebus 22222,,,,,,
boost,3,roate 01010,spoot 10102,boost 22222,,,,,,
crank,3,roate 10200,chins 20020,crank 22222,,,,,,
gorge,3,roate 12002,chogs 00110,gorge 22222,,,,,,
abbey,3,roate 00101,nebel 00120,abbey 22222,,,,,,
tangy,3,roate 00110,tinct 20200,tangy 22222,,,,,,
solar,3,roate 12100,balms 01201,solar 22222,,,,,,
shire,3,roate 10002,dimps 01001,shire 22222,,,,,,
robot,3,roate 21010,abaca 01000,robot 22222,,,,,,
mount,3,roate 02010,mucin 21001,mount 22222,,,,,,
those,3,roate 01012,slank 10000,those 22222,,,,,,
moist,3,roate 02010,mucin 20010,moist 22222,,,,,,
elder,3,roate 10001,seder 01222,elder 22222,,,,,,
ultra,3,roate 10110,palas 01100,ultra 22222,,,,,,
robin,3,roate 22000,ached 00000,robin 22222,,,,,,
aroma,3,roate 11100,macon 11010,aroma 22222,,,,,,
dodge,3,roate 02002,pilus 00000,dodge 22222,,,,,,
tacit,3,roate 00110,tinct 21012,tacit 22222,,,,,,
other,3,roate 11011,tetra 11010,other 22222,,,,,,
thorn,3,roate 11010,snoot 01201,thorn 22222,,,,,,
trove,3,roate 11012,alaps 00000,trove 22222,,,,,,
spill,3,roate 00000,clips 01211,spill 22222,,,,,,
choke,3,roate 01002,clons 20200,choke 22222,,,,,,
rupee,3,roate 20001,veles 01020,rupee 22222,,,,,,
nasty,3,roate 00120,snipy 11002,nasty 22222,,,,,,
mourn,3,roate 12000,curds 01100,mourn 22222,,,,,,
cloth,3,roate 01020,buhls 00110,cloth 22222,,,,,,
hoard,3,roate 12200,aahed 10102,hoard 22222,,,,,,
month,3,roate 02020,bousy 02000,month 22222,,,,,,
lapse,3,roate 00102,salmi 12100,lapse 22222,,,,,,
today,3,roate 02110,aland 10001,today 22222,,,,,,
focus,3,roate 02000,bludy 00100,focus 22222,,,,,,
tease,3,roate 00211,leans 01201,tease 22222,,,,,,
saute,3,roate 00122,chubs 00201,saute 22222,,,,,,
renew,3,roate 20001,veles 02020,renew 22222,,,,,,
their,3,roate 10011,serer 01002,their 22222,,,,,,
depot,3,roate 01011,beton 02120,depot 22222,,,,,,
stove,3,roate 01012,slank 20000,stove 22222,,,,,,
trope,3,roate 11012,alaps 00020,trope 22222,,,,,,
natal,3,roate 00110,tinct 10100,natal 22222,,,,,,
fibre,3,roate 10002,dimps 02000,fibre 22222,,,,,,
foray,3,roate 12100,balms 01000,foray 22222,,,,,,
scare,3,roate 10202,clags 10201,scare 22222,,,,,,
stair,3,roate 10210,tinct 11000,stair 22222,,,,,,
chunk,3,roate 00000,clips 20000,chunk 22222,,,,,,
slave,3,roate 00202,plums 02001,slave 22222,,,,,,
shame,3,roate 00202,plums 00021,shame 22222,,,,,,
foyer,3,roate 12001,hwyls 00200,foyer 22222,,,,,,
cargo,3,roate 11100,macon 02110,cargo 22222,,,,,,
olive,3,roate 01002,clons 02100,olive 22222,,,,,,
zesty,3,roate 00021,deils 02001,zesty 22222,,,,,,
hasty,3,roate 00120,snipy 10002,hasty 22222,,,,,,
forgo,3,roate 11000,croon 01110,forgo 22222,,,,,,
train,3,roate 10210,tinct 21100,train 22222,,,,,,
farce,3,roate 10102,cauls 12000,farce 22222,,,,,,
scour,3,roate 11000,croon 11200,scour 22222,,,,,,
gamer,3,roate 10101,malar 12002,gamer 22222,,,,,,
money,3,roate 02001,maven 20021,money 22222,,,,,,
asset,3,roate 00111,salat 11002,asset 22222,,,,,,
tiara,3,roate 10110,palas 01010,tiara 22222,,,,,,
manor,3,roate 11100,macon 22021,manor 22222,,,,,,
phase,3,roate 00202,plums 20001,phase 22222,,,,,,
froth,3,roate 11020,abaca 00000,froth 22222,,,,,,
depth,3,roate 00021,deils 22000,depth 22222,,,,,,
trait,3,roate 10210,tinct 21002,trait 22222,,,,,,
girth,3,roate 10020,barmy 00200,girth 22222,,,,,,
piety,3,roate 00021,deils 01100,piety 22222,,,,,,
primo,3,roate 11000,croon 02100,primo 22222,,,,,,
blown,3,roate 01000,blins 22010,blown 22222,,,,,,
loser,3,roate 12001,hwyls 00011,loser 22222,,,,,,
smite,3,roate 00022,culms 00011,smite 22222,,,,,,
beady,3,roate 00201,heels 02000,beady 22222,,,,,,
retro,3,roate 11011,tetra 02210,retro 22222,,,,,,
pinto,3,roate 01020,buhls 00000,pinto 22222,,,,,,
hydro,3,roate 11000,croon 01100,hydro 22222,,,,,,
night,3,roate 00010,knish 01101,night 22222,,,,,,
roomy,3,roate 21000,aahed 00000,roomy 22222,,,,,,
trite,3,roate 10012,pubco 00000,trite 22222,,,,,,
tryst,3,roate 10010,scuft 10001,tryst 22222,,,,,,
midge,3,roate 00002,pling 00101,midge 22222,,,,,,
elope,3,roate 01001,leben 11010,elope 22222,,,,,,
stomp,3,roate 01010,spoot 21201,stomp 22222,,,,,,
youth,3,roate 02020,bousy 02201,youth 22222,,,,,,
rhyme,3,roate 20002,acids 00000,rhyme 22222,,,,,,
smear,3,roate 10101,malar 10022,smear 22222,,,,,,
label,3,roate 00101,nebel 00221,label 22222,,,,,,
khaki,3,roate 00200,spick 00101,khaki 22222,,,,,,
twice,3,roate 00012,chile 10202,twice 22222,,,,,,
twang,3,roate 00210,skint 00021,twang 22222,,,,,,
merit,3,roate 10011,serer 02200,merit 22222,,,,,,
octal,3,roate 01110,aboil 10102,octal 22222,,,,,,
onset,3,roate 01011,beton 01111,onset 22222,,,,,,
taunt,3,roate 00110,tinct 20102,taunt 22222,,,,,,
lofty,3,roate 02020,bousy 02002,lofty 22222,,,,,,
tibia,3,roate 00110,tinct 21000,tibia 22222,,,,,,
thyme,3,roate 00012,chile 02002,thyme 22222,,,,,,
eclat,3,roate 00111,salat 00222,eclat 22222,,,,,,
chute,3,roate 00022,culms 21000,chute 22222,,,,,,
stick,3,roate 00010,knish 10210,stick 22222,,,,,,
trice,3,roate 10012,pubco 00020,trice 22222,,,,,,
sooth,3,roate 01020,buhls 00101,sooth 22222,,,,,,
recap,3,roate 20101,calmy 11000,recap 22222,,,,,,
liege,3,roate 00001,lenes 21010,liege 22222,,,,,,
grate,3,roate 10222,abaci 00200,grate 22222,,,,,,
scorn,3,roate 11000,croon 11202,scorn 22222,,,,,,
twine,3,roate 00012,chile 00202,twine 22222,,,,,,
bough,3,roate 02000,bludy 20200,bough 22222,,,,,,
marsh,3,roate 10100,amias 11001,marsh 22222,,,,,,
sloth,3,roate 01020,buhls 00111,sloth 22222,,,,,,
howdy,3,roate 02000,bludy 00022,howdy 22222,,,,,,
floor,3,roate 11000,croon 01220,floor 22222,,,,,,
catch,3,roate 00110,tinct 10010,catch 22222,,,,,,
quirk,3,roate 10000,sculk 00102,quirk 22222,,,,,,
spiel,3,roate 00001,lenes 10021,spiel 22222,,,,,,
waltz,3,roate 00120,snipy 00000,waltz 22222,,,,,,
piney,3,roate 00001,lenes 00220,piney 22222,,,,,,
photo,3,roate 01020,buhls 00100,photo 22222,,,,,,
stale,3,roate 00212,galvo 01100,stale 22222,,,,,,
vomit,3,roate 02010,mucin 10020,vomit 22222,,,,,,
ombre,3,roate 11002,phons 00100,ombre 22222,,,,,,
unite,3,roate 00022,culms 01000,unite 22222,,,,,,
snarl,3,roate 10200,chins 00011,snarl 22222,,,,,,
glyph,3,roate 00000,clips 02020,glyph 22222,,,,,,
louse,3,roate 02002,pilus 00111,louse 22222,,,,,,
threw,3,roate 10011,serer 00220,threw 22222,,,,,,
spite,3,roate 00022,culms 00001,spite 22222,,,,,,
rainy,3,roate 20100,sybil 01010,rainy 22222,,,,,,
quasi,3,roate 00200,spick 10100,quasi 22222,,,,,,
arise,3,roate 10102,cauls 01001,arise 22222,,,,,,
valet,3,roate 00111,salat 02202,valet 22222,,,,,,
opium,3,roate 01000,blins 00200,opium 22222,,,,,,
stuck,3,roate 00010,knish 10010,stuck 22222,,,,,,
recut,3,roate 20011,fecit 02202,recut 22222,,,,,,
plume,3,roate 00002,pling 22000,plume 22222,,,,,,
rifle,3,roate 20002,acids 00100,rifle 22222,,,,,,
count,3,roate 02010,mucin 01101,count 22222,,,,,,
total,3,roate 02110,aland 11000,total 22222,,,,,,
lover,3,roate 12001,hwyls 00010,lover 22222,,,,,,
rivet,3,roate 20011,fecit 01012,rivet 22222,,,,,,
guile,3,roate 00002,pling 01201,guile 22222,,,,,,
canoe,3,roate 01102,aband 10010,canoe 22222,,,,,,
chaos,3,roate 01200,aahed 10100,chaos 22222,,,,,,
covet,3,roate 02011,milch 00010,covet 22222,,,,,,
blast,3,roate 00210,skint 10002,blast 22222,,,,,,
lefty,3,roate 00021,deils 02010,lefty 22222,,,,,,
octet,3,roate 01011,beton 01110,octet 22222,,,,,,
risen,3,roate 20001,veles 00021,risen 22222,,,,,,
carve,3,roate 10102,cauls 22000,carve 22222,,,,,,
loose,3,roate 01002,clons 01101,loose 22222,,,,,,
sadly,3,roate 00100,nails 02021,sadly 22222,,,,,,
sheen,3,roate 00001,lenes 01121,sheen 22222,,,,,,
minty,3,roate 00020,linds 02200,minty 22222,,,,,,
slick,3,roate 00000,clips 12201,slick 22222,,,,,,
wharf,3,roate 10200,chins 02000,wharf 22222,,,,,,
coach,3,roate 02200,acyls 11000,coach 22222,,,,,,
spawn,3,roate 00200,spick 22000,spawn 22222,,,,,,
chose,3,roate 01002,clons 20201,chose 22222,,,,,,
grace,3,roate 10202,clags 10210,grace 22222,,,,,,
stank,3,roate 00210,skint 21021,stank 22222,,,,,,
reply,3,roate 20001,veles 02100,reply 22222,,,,,,
prone,3,roate 11002,phons 20220,prone 22222,,,,,,
spoil,3,roate 01000,blins 01101,spoil 22222,,,,,,
heart,3,roate 10211,aahed 10110,heart 22222,,,,,,
evoke,3,roate 01001,leben 01010,evoke 22222,,,,,,
eagle,3,roate 00101,nebel 01011,eagle 22222,,,,,,
patio,3,roate 01110,aboil 10120,patio 22222,,,,,,
elite,3,roate 00021,deils 01210,elite 22222,,,,,,
reset,3,roate 20011,fecit 01002,reset 22222,,,,,,
gusto,3,roate 01020,buhls 02001,gusto 22222,,,,,,
purse,3,roate 10002,dimps 00011,purse 22222,,,,,,
write,3,roate 10022,aalii 00010,write 22222,,,,,,
venom,3,roate 01001,leben 02001,venom 22222,,,,,,
sorry,3,roate 12000,curds 00101,sorry 22222,,,,,,
acorn,3,roate 11100,macon 01112,acorn 22222,,,,,,
awoke,3,roate 01102,aband 20000,awoke 22222,,,,,,
risky,3,roate 20000,aband 00000,risky 22222,,,,,,
ghost,3,roate 01010,spoot 10202,ghost 22222,,,,,,
borax,3,roate 12100,balms 21000,borax 22222,,,,,,
lurch,3,roate 10000,sculk 01110,lurch 22222,,,,,,
exalt,3,roate 00211,leans 11200,exalt 22222,,,,,,
about,3,roate 01110,aboil 22200,about 22222,,,,,,
toxin,3,roate 02010,mucin 00022,toxin 22222,,,,,,
tunic,3,roate 00010,knish 01100,tunic 22222,,,,,,
chump,3,roate 00000,clips 20010,chump 22222,,,,,,
lanky,3,roate 00100,nails 12010,lanky 22222,,,,,,
eater,3,roate 10111,talea 12010,eater 22222,,,,,,
cycle,3,roate 00002,pling 01000,cycle 22222,,,,,,
kitty,3,roate 00010,knish 20100,kitty 22222,,,,,,
boule,3,roate 02002,pilus 00110,boule 22222,,,,,,
moron,3,roate 11000,croon 01122,moron 22222,,,,,,
clung,3,roate 00000,clips 22000,clung 22222,,,,,,
stage,3,roate 00212,galvo 11000,stage 22222,,,,,,
crook,3,roate 11000,croon 22220,crook 22222,,,,,,
ridge,3,roate 20002,acids 00110,ridge 22222,,,,,,
vowel,3,roate 02001,maven 00120,vowel 22222,,,,,,
gnome,3,roate 01002,clons 00210,gnome 22222,,,,,,
rabid,3,roate 20100,sybil 00220,rabid 22222,,,,,,
prose,3,roate 11002,phons 20201,prose 22222,,,,,,
thank,3,roate 00210,skint 01021,thank 22222,,,,,,
moldy,3,roate 02000,bludy 01022,moldy 22222,,,,,,
kneel,3,roate 00001,lenes 11120,kneel 22222,,,,,,
track,3,roate 10210,tinct 20020,track 22222,,,,,,
doing,3,roate 02000,bludy 00010,doing 22222,,,,,,
molar,3,roate 12100,balms 01210,molar 22222,,,,,,
ovary,3,roate 11200,abaca 00200,ovary 22222,,,,,,
truce,3,roate 10012,pubco 01020,truce 22222,,,,,,
fritz,3,roate 10020,barmy 00100,fritz 22222,,,,,,
range,3,roate 20102,aalii 02000,range 22222,,,,,,
rehab,3,roate 20101,calmy 01000,rehab 22222,,,,,,
sigma,3,roate 00100,nails 01101,sigma 22222,,,,,,
spout,3,roate 01010,spoot 22202,spout 22222,,,,,,
scion,3,roate 01000,blins 00211,scion 22222,,,,,,
basin,3,roate 00100,nails 12101,basin 22222,,,,,,
stain,3,roate 00210,skint 20111,stain 22222,,,,,,
bravo,3,roate 11200,abaca 01200,bravo 22222,,,,,,
title,3,roate 00012,chile 00122,title 22222,,,,,,
blond,3,roate 01000,blins 22020,blond 22222,,,,,,
fluid,3,roate 00000,clips 02100,fluid 22222,,,,,,
cutie,3,roate 00012,chile 20102,cutie 22222,,,,,,
barge,3,roate 10102,cauls 02000,barge 22222,,,,,,
bongo,3,roate 01000,blins 20010,bongo 22222,,,,,,
azure,3,roate 10102,cauls 01200,azure 22222,,,,,,
scope,3,roate 01002,clons 10201,scope 22222,,,,,,
ocean,3,roate 01101,abcee 10110,ocean 22222,,,,,,
irate,3,roate 10222,abaci 00201,irate 22222,,,,,,
later,3,roate 10111,talea 12120,later 22222,,,,,,
dwelt,3,roate 00011,seeld 00221,dwelt 22222,,,,,,
slate,3,roate 00222,abask 00210,slate 22222,,,,,,
solid,3,roate 02000,bludy 01010,solid 22222,,,,,,
amaze,3,roate 00102,salmi 01010,amaze 22222,,,,,,
wrist,3,roate 10010,scuft 10002,wrist 22222,,,,,,
rouse,3,roate 22002,aargh 00100,rouse 22222,,,,,,
vista,3,roate 00120,snipy 10100,vista 22222,,,,,,
relax,3,roate 20101,calmy 01200,relax 22222,,,,,,
often,3,roate 01011,beton 01212,often 22222,,,,,,
shunt,3,roate 00010,knish 01011,shunt 22222,,,,,,
worst,3,roate 12010,abacs 00001,worst 22222,,,,,,
anime,3,roate 00102,salmi 01021,anime 22222,,,,,,
bosom,3,roate 01000,blins 20001,bosom 22222,,,,,,
stare,3,roate 10212,abacs 00201,stare 22222,,,,,,
bilge,3,roate 00002,pling 01101,bilge 22222,,,,,,
clasp,3,roate 00200,spick 11010,clasp 22222,,,,,,
meant,3,roate 00211,leans 02220,meant 22222,,,,,,
noose,3,roate 01002,clons 00111,noose 22222,,,,,,
daisy,3,roate 00100,nails 02201,daisy 22222,,,,,,
putty,3,roate 00010,knish 00000,putty 22222,,,,,,
strut,3,roate 10010,scuft 20101,strut 22222,,,,,,
burnt,3,roate 10010,scuft 00102,burnt 22222,,,,,,
bathe,3,roate 00112,abash 11001,bathe 22222,,,,,,
aunty,3,roate 00120,snipy 01002,aunty 22222,,,,,,
prime,3,roate 10002,dimps 01110,prime 22222,,,,,,
outer,3,roate 11011,tetra 01210,outer 22222,,,,,,
demur,3,roate 10001,seder 02102,demur 22222,,,,,,
salon,3,roate 01100,nicol 10021,salon 22222,,,,,,
nudge,3,roate 00002,pling 00011,nudge 22222,,,,,,
harem,3,roate 10101,malar 12001,harem 22222,,,,,,
adopt,3,roate 01110,aboil 20200,adopt 22222,,,,,,
minor,3,roate 11000,croon 01021,minor 22222,,,,,,
tread,3,roate 10111,talea 21010,tread 22222,,,,,,
steal,3,roate 00111,salat 20121,steal 22222,,,,,,
murky,3,roate 10000,sculk 00101,murky 22222,,,,,,
spore,3,roate 11002,phons 10201,spore 22222,,,,,,
otter,3,roate 11011,tetra 11210,otter 22222,,,,,,
donut,3,roate 02010,mucin 01001,donut 22222,,,,,,
arena,3,roate 10101,malar 01011,arena 22222,,,,,,
porch,3,roate 12000,curds 10200,porch 22222,,,,,,
dingo,3,roate 01000,blins 00110,dingo 22222,,,,,,
reign,3,roate 20001,veles 02000,reign 22222,,,,,,
posit,3,roate 02010,mucin 00020,posit 22222,,,,,,
shank,3,roate 00200,spick 20002,shank 22222,,,,,,
large,3,roate 10102,cauls 02010,large 22222,,,,,,
rabbi,3,roate 20100,sybil 00110,rabbi 22222,,,,,,
amuse,3,roate 00102,salmi 11010,amuse 22222,,,,,,
copse,3,roate 02002,pilus 10001,copse 22222,,,,,,
crown,3,roate 11000,croon 22202,crown 22222,,,,,,
relay,3,roate 20101,calmy 01202,relay 22222,,,,,,
abide,3,roate 00102,salmi 01001,abide 22222,,,,,,
viola,3,roate 01100,nicol 02011,viola 22222,,,,,,
crash,3,roate 10200,chins 21001,crash 22222,,,,,,
trick,3,roate 10010,scuft 01001,trick 22222,,,,,,
blurb,3,roate 10000,sculk 00210,blurb 22222,,,,,,
sauna,3,roate 00100,nails 11001,sauna 22222,,,,,,
caste,3,roate 00122,chubs 20001,caste 22222,,,,,,
gonad,3,roate 02100,nidal 10120,gonad 22222,,,,,,
drunk,3,roate 10000,sculk 00202,drunk 22222,,,,,,
lurid,3,roate 10000,sculk 00110,lurid 22222,,,,,,
utile,3,roate 00012,chile 00222,utile 22222,,,,,,
trade,3,roate 10212,abacs 00200,trade 22222,,,,,,
modal,3,roate 02100,nidal 00222,modal 22222,,,,,,
clove,3,roate 01002,clons 22200,clove 22222,,,,,,
enact,3,roate 00211,leans 01210,enact 22222,,,,,,
party,3,roate 10120,abamp 10001,party 22222,,,,,,
touch,3,roate 02010,mucin 01100,touch 22222,,,,,,
array,3,roate 10100,amias 20020,array 22222,,,,,,
south,3,roate 02020,bousy 02210,south 22222,,,,,,
lower,3,roate 12001,hwyls 01010,lower 22222,,,,,,
sweat,3,roate 00111,salat 20022,sweat 22222,,,,,,
adore,3,roate 11102,aahed 20011,adore 22222,,,,,,
tardy,3,roate 10110,palas 02000,tardy 22222,,,,,,
notch,3,roate 02010,mucin 00101,notch 22222,,,,,,
young,3,roate 02000,bludy 00201,young 22222,,,,,,
align,3,roate 00100,nails 11210,align 22222,,,,,,
ready,3,roate 20201,aahed 10011,ready 22222,,,,,,
strap,3,roate 10110,palas 10021,strap 22222,,,,,,
realm,3,roate 20201,aahed 10010,realm 22222,,,,,,
offer,3,roate 11001,wedel 00020,offer 22222,,,,,,
acrid,3,roate 10100,amias 20100,acrid 22222,,,,,,
theta,3,roate 00111,salat 01001,theta 22222,,,,,,
junto,3,roate 01020,buhls 02000,junto 22222,,,,,,
quoth,3,roate 01020,buhls 02100,quoth 22222,,,,,,
bonus,3,roate 02000,bludy 20100,bonus 22222,,,,,,
piano,3,roate 01200,aahed 10000,piano 22222,,,,,,
coral,3,roate 12100,balms 01100,coral 22222,,,,,,
ramen,3,roate 20101,calmy 02010,ramen 22222,,,,,,
worth,3,roate 12020,fawny 00100,worth 22222,,,,,,
psalm,3,roate 00200,spick 11000,psalm 22222,,,,,,
overt,3,roate 11011,tetra 11020,overt 22222,,,,,,
glide,3,roate 00002,pling 02201,glide 22222,,,,,,
poise,3,roate 02002,pilus 21001,poise 22222,,,,,,
randy,3,roate 20100,sybil 01000,randy 22222,,,,,,
tarot,3,roate 11110,abaca 10000,tarot 22222,,,,,,
radar,3,roate 10100,amias 10020,radar 22222,,,,,,
credo,3,roate 11001,wedel 01100,credo 22222,,,,,,
canon,3,roate 01100,nicol 10120,canon 22222,,,,,,
shift,3,roate 00010,knish 00211,shift 22222,,,,,,
penal,3,roate 00101,nebel 12002,penal 22222,,,,,,
stole,3,roate 01012,slank 21000,stole 22222,,,,,,
topaz,3,roate 02110,aland 10000,topaz 22222,,,,,,
chore,3,roate 11002,phons 02200,chore 22222,,,,,,
bloat,3,roate 01110,aboil 11201,bloat 22222,,,,,,
lunge,3,roate 00002,pling 01011,lunge 22222,,,,,,
slurp,3,roate 10000,sculk 20210,slurp 22222,,,,,,
flirt,3,roate 10010,scuft 00012,flirt 22222,,,,,,
tempo,3,roate 01011,beton 02110,tempo 22222,,,,,,
plate,3,roate 00222,abask 00200,plate 22222,,,,,,
bible,3,roate 00002,pling 01100,bible 22222,,,,,,
beard,3,roate 10201,bendy 22010,beard 22222,,,,,,
arose,3,roate 11102,aahed 20010,arose 22222,,,,,,
motif,3,roate 02010,mucin 20020,motif 22222,,,,,,
glare,3,roate 10202,clags 02210,glare 22222,,,,,,
swamp,3,roate 00200,spick 21000,swamp 22222,,,,,,
along,3,roate 01100,nicol 10011,along 22222,,,,,,
rugby,3,roate 20000,aband 01000,rugby 22222,,,,,,
skate,3,roate 00222,abask 00211,skate 22222,,,,,,
ninth,3,roate 00020,linds 02100,ninth 22222,,,,,,
spurn,3,roate 10000,sculk 20200,spurn 22222,,,,,,
learn,3,roate 10201,bendy 02100,learn 22222,,,,,,
maple,3,roate 00102,salmi 02110,maple 22222,,,,,,
remit,3,roate 20011,fecit 02022,remit 22222,,,,,,
ester,3,roate 10011,serer 11022,ester 22222,,,,,,
least,3,roate 00211,leans 22201,least 22222,,,,,,
oaken,3,roate 01101,abcee 10020,oaken 22222,,,,,,
meaty,3,roate 00221,adeem 10101,meaty 22222,,,,,,
stern,3,roate 10011,serer 21100,stern 22222,,,,,,
poesy,3,roate 02001,maven 00010,poesy 22222,,,,,,
rocky,3,roate 22000,ached 01000,rocky 22222,,,,,,
spire,3,roate 10002,dimps 01011,spire 22222,,,,,,
grope,3,roate 11002,phons 10200,grope 22222,,,,,,
havoc,3,roate 01100,nicol 00120,havoc 22222,,,,,,
forty,3,roate 12020,fawny 20002,forty 22222,,,,,,
deity,3,roate 00021,deils 22200,deity 22222,,,,,,
uncle,3,roate 00002,pling 01010,uncle 22222,,,,,,
slope,3,roate 01002,clons 02201,slope 22222,,,,,,
lingo,3,roate 01000,blins 01110,lingo 22222,,,,,,
bleak,3,roate 00101,nebel 01101,bleak 22222,,,,,,
curly,3,roate 10000,sculk 01120,curly 22222,,,,,,
dirge,3,roate 10002,dimps 22000,dirge 22222,,,,,,
horde,3,roate 12002,chogs 01100,horde 22222,,,,,,
crypt,3,roate 10010,scuft 01002,crypt 22222,,,,,,
cumin,3,roate 00000,clips 20100,cumin 22222,,,,,,
quite,3,roate 00022,culms 02000,quite 22222,,,,,,
blimp,3,roate 00000,clips 02210,blimp 22222,,,,,,
rigid,3,roate 20000,aband 00002,rigid 22222,,,,,,
FALSE,3,roate 00102,salmi 12200,false 22222,,,,,,
rowdy,3,roate 22000,ached 00001,rowdy 22222,,,,,,
shoot,3,roate 01010,spoot 20222,shoot 22222,,,,,,
posse,3,roate 02002,pilus 20001,posse 22222,,,,,,
abort,3,roate 11110,abaca 22000,abort 22222,,,,,,
clear,3,roate 10101,malar 00122,clear 22222,,,,,,
after,3,roate 10111,talea 11020,after 22222,,,,,,
owner,3,roate 11001,wedel 10020,owner 22222,,,,,,
reach,3,roate 20201,aahed 10110,reach 22222,,,,,,
empty,3,roate 00021,deils 01000,empty 22222,,,,,,
gipsy,3,roate 00000,clips 00111,gipsy 22222,,,,,,
burst,3,roate 10010,scuft 10102,burst 22222,,,,,,
amity,3,roate 00120,snipy 00202,amity 22222,,,,,,
carol,3,roate 11100,macon 02120,carol 22222,,,,,,
snort,3,roate 11010,snoot 22202,snort 22222,,,,,,
chair,3,roate 10200,chins 22100,chair 22222,,,,,,
detox,3,roate 01011,beton 02220,detox 22222,,,,,,
burly,3,roate 10000,sculk 00120,burly 22222,,,,,,
novel,3,roate 02001,maven 00221,novel 22222,,,,,,
blitz,3,roate 00020,linds 11000,blitz 22222,,,,,,
lyric,3,roate 10000,sculk 01010,lyric 22222,,,,,,
towel,3,roate 02011,milch 00100,towel 22222,,,,,,
below,3,roate 01001,leben 12100,below 22222,,,,,,
bingo,3,roate 01000,blins 20110,bingo 22222,,,,,,
wispy,3,roate 00000,clips 00121,wispy 22222,,,,,,
brash,3,roate 10200,chins 01001,brash 22222,,,,,,
scone,3,roate 01002,clons 10221,scone 22222,,,,,,
toast,3,roate 02210,abaca 00200,toast 22222,,,,,,
easel,3,roate 00101,nebel 01022,easel 22222,,,,,,
radii,3,roate 20100,sybil 00010,radii 22222,,,,,,
phony,3,roate 01000,blins 00020,phony 22222,,,,,,
trial,3,roate 10110,palas 00120,trial 22222,,,,,,
retry,3,roate 10011,serer 02101,retry 22222,,,,,,
dogma,3,roate 02100,nidal 00110,dogma 22222,,,,,,
defer,3,roate 10001,seder 02122,defer 22222,,,,,,
optic,3,roate 01010,spoot 02101,optic 22222,,,,,,
nomad,3,roate 02100,nidal 20120,nomad 22222,,,,,,
flute,3,roate 00022,culms 01100,flute 22222,,,,,,
obese,3,roate 01001,leben 01110,obese 22222,,,,,,
tawny,3,roate 00110,tinct 20100,tawny 22222,,,,,,
ruddy,3,roate 20000,aband 00001,ruddy 22222,,,,,,
tidal,3,roate 00110,tinct 22000,tidal 22222,,,,,,
dusty,3,roate 00020,linds 00011,dusty 22222,,,,,,
shone,3,roate 01002,clons 00221,shone 22222,,,,,,
whale,3,roate 00202,plums 01000,whale 22222,,,,,,
elbow,3,roate 01001,leben 11200,elbow 22222,,,,,,
welsh,3,roate 00001,lenes 12001,welsh 22222,,,,,,
terse,3,roate 10011,serer 11200,terse 22222,,,,,,
tithe,3,roate 00012,chile 01102,tithe 22222,,,,,,
torch,3,roate 12010,abacs 00020,torch 22222,,,,,,
pesky,3,roate 00001,lenes 02001,pesky 22222,,,,,,
alter,3,roate 10111,talea 11120,alter 22222,,,,,,
ethos,3,roate 01011,beton 01120,ethos 22222,,,,,,
bride,3,roate 10002,dimps 11000,bride 22222,,,,,,
