gouge,3,soare 02002,algum 00110,gouge 22222,,,,,,,
altar,3,soare 00110,raita 11011,altar 22222,,,,,,,
blurt,3,soare 00020,bluet 22202,blurt 22222,,,,,,,
coast,3,soare 12200,abaca 00210,coast 22222,,,,,,,
rogue,3,soare 02012,brugh 01110,rogue 22222,,,,,,,
smart,3,soare 20220,kempt 00102,smart 22222,,,,,,,
heron,3,soare 01011,feted 02000,heron 22222,,,,,,,
vodka,3,soare 02100,nidal 00210,vodka 22222,,,,,,,
rouge,3,soare 02012,brugh 01220,rouge 22222,,,,,,,
wrote,3,soare 01012,panto 00021,wrote 22222,,,,,,,
store,3,soare 21022,crwth 01010,store 22222,,,,,,,
sonic,3,soare 22000,acidy 01100,sonic 22222,,,,,,,
trace,3,soare 00212,diact 00221,trace 22222,,,,,,,
using,3,soare 10000,hists 01100,using 22222,,,,,,,
champ,3,soare 00200,plink 10000,champ 22222,,,,,,,
baton,3,soare 01100,cloot 00021,baton 22222,,,,,,,
pluck,3,soare 00000,linch 10020,pluck 22222,,,,,,,
gripe,3,soare 00012,dript 02220,gripe 22222,,,,,,,
weary,3,soare 00221,lathy 01002,weary 22222,,,,,,,
picky,3,soare 00000,linch 02010,picky 22222,,,,,,,
acute,3,soare 00102,gault 01201,acute 22222,,,,,,,
aside,3,soare 10102,balti 01001,aside 22222,,,,,,,
tapir,3,soare 00110,raita 12110,tapir 22222,,,,,,,
troll,3,soare 01010,cloot 01201,troll 22222,,,,,,,
boost,3,soare 11000,gisms 00100,boost 22222,,,,,,,
slump,3,soare 20000,plink 12000,slump 22222,,,,,,,
crank,3,soare 00210,clint 20020,crank 22222,,,,,,,
gorge,3,soare 02012,brugh 01010,gorge 22222,,,,,,,
solar,3,soare 22110,aalii 10200,solar 22222,,,,,,,
shire,3,soare 20022,aahed 00110,shire 22222,,,,,,,
robot,3,soare 01010,cloot 00122,robot 22222,,,,,,,
crimp,3,soare 00010,cuing 20200,crimp 22222,,,,,,,
sugar,3,soare 20110,cuppy 02000,sugar 22222,,,,,,,
wrung,3,soare 00010,cuing 01022,wrung 22222,,,,,,,
light,3,soare 00000,linch 22001,light 22222,,,,,,,
skill,3,soare 20000,plink 01201,skill 22222,,,,,,,
ultra,3,soare 00120,adyta 00012,ultra 22222,,,,,,,
robin,3,soare 02010,curdy 00100,robin 22222,,,,,,,
agora,3,soare 01120,abaca 20002,agora 22222,,,,,,,
aroma,3,soare 01110,macon 11010,aroma 22222,,,,,,,
shake,3,soare 20202,thilk 02001,shake 22222,,,,,,,
dodge,3,soare 02002,algum 00100,dodge 22222,,,,,,,
thorn,3,soare 01020,acidy 00000,thorn 22222,,,,,,,
trove,3,soare 01012,panto 00011,trove 22222,,,,,,,
bloke,3,soare 01002,bling 22000,bloke 22222,,,,,,,
mourn,3,soare 02020,aband 00010,mourn 22222,,,,,,,
ahead,3,soare 00101,datal 11020,ahead 22222,,,,,,,
cloth,3,soare 01000,clint 22001,cloth 22222,,,,,,,
hoard,3,soare 02220,aahed 10102,hoard 22222,,,,,,,
month,3,soare 02000,linty 00220,month 22222,,,,,,,
lapse,3,soare 10102,balti 02100,lapse 22222,,,,,,,
today,3,soare 02100,nidal 00220,today 22222,,,,,,,
focus,3,soare 12000,fubsy 21010,focus 22222,,,,,,,
smelt,3,soare 20001,clipt 01002,smelt 22222,,,,,,,
tease,3,soare 10201,felty 01010,tease 22222,,,,,,,
movie,3,soare 02002,algum 00001,movie 22222,,,,,,,
saute,3,soare 20102,ablet 10011,saute 22222,,,,,,,
renew,3,soare 00011,denet 02220,renew 22222,,,,,,,
their,3,soare 00011,denet 01001,their 22222,,,,,,,
slosh,3,soare 11000,gisms 00101,slosh 22222,,,,,,,
purge,3,soare 00012,dript 01010,purge 22222,,,,,,,
chest,3,soare 10001,uneth 00211,chest 22222,,,,,,,
depot,3,soare 01001,pylon 10020,depot 22222,,,,,,,
epoxy,3,soare 01001,pylon 11010,epoxy 22222,,,,,,,
nymph,3,soare 00000,linch 00102,nymph 22222,,,,,,,
trope,3,soare 01012,panto 10011,trope 22222,,,,,,,
natal,3,soare 00100,clint 01011,natal 22222,,,,,,,
foray,3,soare 02110,malty 01002,foray 22222,,,,,,,
scare,3,soare 20222,chapt 10200,scare 22222,,,,,,,
squad,3,soare 20100,dault 11200,squad 22222,,,,,,,
royal,3,soare 02110,malty 01101,royal 22222,,,,,,,
chunk,3,soare 00000,linch 00111,chunk 22222,,,,,,,
slave,3,soare 20202,thilk 00010,slave 22222,,,,,,,
flair,3,soare 00210,clint 02100,flair 22222,,,,,,,
cargo,3,soare 01110,macon 02110,cargo 22222,,,,,,,
oxide,3,soare 01002,bling 00200,oxide 22222,,,,,,,
plant,3,soare 00200,plink 22020,plant 22222,,,,,,,
olive,3,soare 01002,bling 02200,olive 22222,,,,,,,
inert,3,soare 00021,teeny 10210,inert 22222,,,,,,,
askew,3,soare 10101,ajwan 20100,askew 22222,,,,,,,
zesty,3,soare 10001,uneth 00120,zesty 22222,,,,,,,
trash,3,soare 10210,chapt 01201,trash 22222,,,,,,,
forgo,3,soare 01010,cloot 00110,forgo 22222,,,,,,,
train,3,soare 00210,clint 00111,train 22222,,,,,,,
fetus,3,soare 10001,uneth 10110,fetus 22222,,,,,,,
farce,3,soare 00112,banco 02020,farce 22222,,,,,,,
slung,3,soare 20000,plink 02020,slung 22222,,,,,,,
scrap,3,soare 20110,cuppy 10100,scrap 22222,,,,,,,
money,3,soare 02001,meynt 21110,money 22222,,,,,,,
asset,3,soare 10101,ajwan 20000,asset 22222,,,,,,,
tiara,3,soare 00120,adyta 10012,tiara 22222,,,,,,,
atoll,3,soare 01100,cloot 01201,atoll 22222,,,,,,,
manor,3,soare 01110,macon 22021,manor 22222,,,,,,,
phase,3,soare 10202,achar 10100,phase 22222,,,,,,,
trait,3,soare 00210,clint 00101,trait 22222,,,,,,,
goose,3,soare 11002,chang 00001,goose 22222,,,,,,,
atone,3,soare 01102,bundt 00101,atone 22222,,,,,,,
apron,3,soare 01110,macon 01022,apron 22222,,,,,,,
loser,3,soare 12011,aalii 00100,loser 22222,,,,,,,
beady,3,soare 00201,letch 02000,beady 22222,,,,,,,
rusty,3,soare 10010,cruft 01101,rusty 22222,,,,,,,
retro,3,soare 01011,feted 02200,retro 22222,,,,,,,
hutch,3,soare 00000,linch 00021,hutch 22222,,,,,,,
pinto,3,soare 01000,clint 00111,pinto 22222,,,,,,,
lilac,3,soare 00100,clint 11100,lilac 22222,,,,,,,
sever,3,soare 20011,hewer 02022,sever 22222,,,,,,,
hydro,3,soare 01020,acidy 00011,hydro 22222,,,,,,,
voice,3,soare 02002,algum 00000,voice 22222,,,,,,,
stead,3,soare 20101,dempt 11001,stead 22222,,,,,,,
night,3,soare 00000,linch 02101,night 22222,,,,,,,
angry,3,soare 00120,adyta 20100,angry 22222,,,,,,,
tryst,3,soare 10010,cruft 02001,tryst 22222,,,,,,,
elope,3,soare 01001,pylon 10110,elope 22222,,,,,,,
cinch,3,soare 00000,linch 02212,cinch 22222,,,,,,,
upset,3,soare 10001,uneth 20110,upset 22222,,,,,,,
quart,3,soare 00220,dicht 00002,quart 22222,,,,,,,
youth,3,soare 02000,linty 00021,youth 22222,,,,,,,
smear,3,soare 20111,enmew 10100,smear 22222,,,,,,,
hunky,3,soare 00000,linch 00201,hunky 22222,,,,,,,
khaki,3,soare 00200,plink 00101,khaki 22222,,,,,,,
twice,3,soare 00002,clint 10201,twice 22222,,,,,,,
shrug,3,soare 20010,bumph 01001,shrug 22222,,,,,,,
octal,3,soare 01100,cloot 11101,octal 22222,,,,,,,
clown,3,soare 01000,clint 22010,clown 22222,,,,,,,
gauze,3,soare 00102,gault 22200,gauze 22222,,,,,,,
onset,3,soare 11001,abbes 00021,onset 22222,,,,,,,
charm,3,soare 00220,dicht 00110,charm 22222,,,,,,,
inter,3,soare 00011,denet 00121,inter 22222,,,,,,,
leery,3,soare 00021,teeny 02202,leery 22222,,,,,,,
lofty,3,soare 02000,linty 20022,lofty 22222,,,,,,,
tibia,3,soare 00100,clint 00101,tibia 22222,,,,,,,
booze,3,soare 01002,bling 20000,booze 22222,,,,,,,
chute,3,soare 00002,clint 20001,chute 22222,,,,,,,
stick,3,soare 20000,plink 00202,stick 22222,,,,,,,
saint,3,soare 20100,dault 02002,saint 22222,,,,,,,
glory,3,soare 01020,acidy 00002,glory 22222,,,,,,,
grate,3,soare 00212,diact 00201,grate 22222,,,,,,,
soggy,3,soare 22000,acidy 00002,soggy 22222,,,,,,,
scorn,3,soare 21020,nicht 10100,scorn 22222,,,,,,,
leave,3,soare 00201,letch 21000,leave 22222,,,,,,,
twine,3,soare 00002,clint 00221,twine 22222,,,,,,,
marsh,3,soare 10110,aargh 02202,marsh 22222,,,,,,,
sloth,3,soare 21000,cloot 02201,sloth 22222,,,,,,,
unset,3,soare 10001,uneth 22110,unset 22222,,,,,,,
floor,3,soare 01010,cloot 02220,floor 22222,,,,,,,
stein,3,soare 20001,clipt 00101,stein 22222,,,,,,,
quirk,3,soare 00020,bluet 00100,quirk 22222,,,,,,,
denim,3,soare 00001,denet 22200,denim 22222,,,,,,,
spiel,3,soare 20001,clipt 01210,spiel 22222,,,,,,,
flout,3,soare 01000,clint 02002,flout 22222,,,,,,,
sneak,3,soare 20101,dempt 01000,sneak 22222,,,,,,,
piney,3,soare 00001,denet 00220,piney 22222,,,,,,,
stale,3,soare 20202,thilk 10020,stale 22222,,,,,,,
ombre,3,soare 01022,aahed 00010,ombre 22222,,,,,,,
unite,3,soare 00002,clint 00211,unite 22222,,,,,,,
there,3,soare 00021,teeny 21200,there 22222,,,,,,,
glyph,3,soare 00000,linch 10002,glyph 22222,,,,,,,
spell,3,soare 20001,clipt 01010,spell 22222,,,,,,,
louse,3,soare 12002,chimp 00000,louse 22222,,,,,,,
fleet,3,soare 00001,denet 01022,fleet 22222,,,,,,,
inane,3,soare 00202,flimp 00100,inane 22222,,,,,,,
spite,3,soare 20002,clipt 00211,spite 22222,,,,,,,
claim,3,soare 00200,plink 02100,claim 22222,,,,,,,
rainy,3,soare 00110,raita 22200,rainy 22222,,,,,,,
quasi,3,soare 10200,flosh 00020,quasi 22222,,,,,,,
arise,3,soare 10112,aalii 20010,arise 22222,,,,,,,
valet,3,soare 00101,datal 02101,valet 22222,,,,,,,
opium,3,soare 01000,clint 00200,opium 22222,,,,,,,
avert,3,soare 00121,abele 20200,avert 22222,,,,,,,
genre,3,soare 00021,teeny 01010,genre 22222,,,,,,,
rifle,3,soare 00012,dript 01100,rifle 22222,,,,,,,
incur,3,soare 00010,cuing 11110,incur 22222,,,,,,,
wrest,3,soare 10011,richt 10002,wrest 22222,,,,,,,
deter,3,soare 00011,denet 22021,deter 22222,,,,,,,
safer,3,soare 20111,enmew 00020,safer 22222,,,,,,,
rivet,3,soare 00011,denet 00022,rivet 22222,,,,,,,
smoke,3,soare 21002,nempt 01100,smoke 22222,,,,,,,
sedan,3,soare 20101,dempt 12000,sedan 22222,,,,,,,
canoe,3,soare 01102,bundt 00200,canoe 22222,,,,,,,
covet,3,soare 02001,meynt 01002,covet 22222,,,,,,,
stray,3,soare 20110,cuppy 00002,stray 22222,,,,,,,
risen,3,soare 10011,richt 22000,risen 22222,,,,,,,
grind,3,soare 00010,cuing 00221,grind 22222,,,,,,,
carve,3,soare 00112,banco 02010,carve 22222,,,,,,,
sadly,3,soare 20100,dault 12020,sadly 22222,,,,,,,
slack,3,soare 20200,clint 12000,slack 22222,,,,,,,
slick,3,soare 20000,plink 02202,slick 22222,,,,,,,
wharf,3,soare 00220,dicht 00010,wharf 22222,,,,,,,
spelt,3,soare 20001,clipt 01012,spelt 22222,,,,,,,
coach,3,soare 02200,acyls 11000,coach 22222,,,,,,,
singe,3,soare 20002,clipt 00100,singe 22222,,,,,,,
stack,3,soare 20200,clint 10001,stack 22222,,,,,,,
chose,3,soare 11002,chang 22000,chose 22222,,,,,,,
sleep,3,soare 20001,clipt 02010,sleep 22222,,,,,,,
ditto,3,soare 01000,clint 00101,ditto 22222,,,,,,,
usual,3,soare 10100,lassi 11100,usual 22222,,,,,,,
diode,3,soare 01002,bling 00100,diode 22222,,,,,,,
chase,3,soare 10202,achar 11100,chase 22222,,,,,,,
prone,3,soare 01012,panto 20101,prone 22222,,,,,,,
spoil,3,soare 21000,cloot 01200,spoil 22222,,,,,,,
heart,3,soare 00221,lathy 01110,heart 22222,,,,,,,
diner,3,soare 00011,denet 20220,diner 22222,,,,,,,
sleet,3,soare 20001,clipt 02002,sleet 22222,,,,,,,
palsy,3,soare 10100,lassi 12020,palsy 22222,,,,,,,
smile,3,soare 20002,clipt 01200,smile 22222,,,,,,,
award,3,soare 00120,adyta 11000,award 22222,,,,,,,
dross,3,soare 11010,agood 00201,dross 22222,,,,,,,
laden,3,soare 00101,datal 12001,laden 22222,,,,,,,
lymph,3,soare 00000,linch 20002,lymph 22222,,,,,,,
reset,3,soare 10011,richt 20002,reset 22222,,,,,,,
visit,3,soare 10000,hists 01210,visit 22222,,,,,,,
gusto,3,soare 11000,gisms 20200,gusto 22222,,,,,,,
purse,3,soare 10012,acing 00000,purse 22222,,,,,,,
loath,3,soare 02200,acyls 10010,loath 22222,,,,,,,
chaff,3,soare 00200,plink 00000,chaff 22222,,,,,,,
acorn,3,soare 01120,abaca 20010,acorn 22222,,,,,,,
awoke,3,soare 01102,bundt 00000,awoke 22222,,,,,,,
lucky,3,soare 00000,linch 20010,lucky 22222,,,,,,,
risky,3,soare 10010,cruft 01000,risky 22222,,,,,,,
ghost,3,soare 11000,gisms 20100,ghost 22222,,,,,,,
snare,3,soare 20222,chapt 00200,snare 22222,,,,,,,
nurse,3,soare 10012,acing 00010,nurse 22222,,,,,,,
house,3,soare 12002,chimp 01000,house 22222,,,,,,,
borax,3,soare 02110,malty 01000,borax 22222,,,,,,,
lurch,3,soare 00010,cuing 12000,lurch 22222,,,,,,,
cress,3,soare 10011,richt 10100,cress 22222,,,,,,,
cycle,3,soare 00002,clint 11000,cycle 22222,,,,,,,
boule,3,soare 02002,algum 01010,boule 22222,,,,,,,
tenet,3,soare 00001,denet 02221,tenet 22222,,,,,,,
lobby,3,soare 02000,linty 20002,lobby 22222,,,,,,,
clung,3,soare 00000,linch 10110,clung 22222,,,,,,,
qualm,3,soare 00200,plink 01000,qualm 22222,,,,,,,
decay,3,soare 00101,datal 20020,decay 22222,,,,,,,
nerve,3,soare 00011,denet 01100,nerve 22222,,,,,,,
shaft,3,soare 20200,clint 00002,shaft 22222,,,,,,,
crook,3,soare 01010,cloot 20220,crook 22222,,,,,,,
china,3,soare 00100,clint 20220,china 22222,,,,,,,
ridge,3,soare 00012,dript 11100,ridge 22222,,,,,,,
gnome,3,soare 01002,bling 00011,gnome 22222,,,,,,,
snuck,3,soare 20000,plink 00012,snuck 22222,,,,,,,
spiny,3,soare 20000,plink 10220,spiny 22222,,,,,,,
snail,3,soare 20200,clint 01110,snail 22222,,,,,,,
thank,3,soare 00200,plink 00022,thank 22222,,,,,,,
swore,3,soare 21022,crwth 01100,swore 22222,,,,,,,
splat,3,soare 20100,dault 01012,splat 22222,,,,,,,
mason,3,soare 11100,aalii 02000,mason 22222,,,,,,,
molar,3,soare 02110,malty 21200,molar 22222,,,,,,,
magic,3,soare 00100,clint 10100,magic 22222,,,,,,,
sport,3,soare 21020,nicht 00002,sport 22222,,,,,,,
edict,3,soare 00001,denet 11002,edict 22222,,,,,,,
twirl,3,soare 00020,bluet 01001,twirl 22222,,,,,,,
range,3,soare 00112,banco 02200,range 22222,,,,,,,
sigma,3,soare 20100,dault 01000,sigma 22222,,,,,,,
scion,3,soare 21000,cloot 10020,scion 22222,,,,,,,
chord,3,soare 01020,acidy 01010,chord 22222,,,,,,,
stain,3,soare 20200,clint 00111,stain 22222,,,,,,,
bless,3,soare 10001,uneth 00200,bless 22222,,,,,,,
kiosk,3,soare 11000,gisms 02100,kiosk 22222,,,,,,,
blond,3,soare 01000,clint 02020,blond 22222,,,,,,,
score,3,soare 21022,crwth 11000,score 22222,,,,,,,
cutie,3,soare 00002,clint 20101,cutie 22222,,,,,,,
zebra,3,soare 00121,abele 11100,zebra 22222,,,,,,,
barge,3,soare 00112,banco 22000,barge 22222,,,,,,,
betel,3,soare 00001,denet 02021,betel 22222,,,,,,,
frisk,3,soare 10010,cruft 02010,frisk 22222,,,,,,,
azure,3,soare 00122,aalii 20000,azure 22222,,,,,,,
sound,3,soare 22000,acidy 00010,sound 22222,,,,,,,
glove,3,soare 01002,bling 02001,glove 22222,,,,,,,
braid,3,soare 00210,clint 00100,braid 22222,,,,,,,
rover,3,soare 02011,vower 12021,rover 22222,,,,,,,
assay,3,soare 10100,lassi 01100,assay 22222,,,,,,,
ocean,3,soare 01101,abcee 10110,ocean 22222,,,,,,,
irate,3,soare 00212,diact 01201,irate 22222,,,,,,,
later,3,soare 00111,talar 12102,later 22222,,,,,,,
silky,3,soare 20000,plink 01101,silky 22222,,,,,,,
dwelt,3,soare 00001,denet 21002,dwelt 22222,,,,,,,
slate,3,soare 20202,thilk 10010,slate 22222,,,,,,,
solid,3,soare 22000,acidy 00110,solid 22222,,,,,,,
wrist,3,soare 10010,cruft 02002,wrist 22222,,,,,,,
globe,3,soare 01002,bling 12001,globe 22222,,,,,,,
rouse,3,soare 12012,aargh 00100,rouse 22222,,,,,,,
vista,3,soare 10100,lassi 01201,vista 22222,,,,,,,
bliss,3,soare 10000,hists 01102,bliss 22222,,,,,,,
often,3,soare 01001,pylon 00012,often 22222,,,,,,,
since,3,soare 20002,clipt 10100,since 22222,,,,,,,
event,3,soare 00001,denet 01112,event 22222,,,,,,,
ensue,3,soare 10001,uneth 12100,ensue 22222,,,,,,,
poser,3,soare 12011,aalii 00000,poser 22222,,,,,,,
worst,3,soare 12010,abacs 00001,worst 22222,,,,,,,
bosom,3,soare 11000,gisms 00210,bosom 22222,,,,,,,
dunce,3,soare 00002,clint 10010,dunce 22222,,,,,,,
stare,3,soare 20222,chapt 00201,stare 22222,,,,,,,
spoke,3,soare 21002,nempt 01010,spoke 22222,,,,,,,
delay,3,soare 00101,datal 20021,delay 22222,,,,,,,
hotly,3,soare 02000,linty 10012,hotly 22222,,,,,,,
noose,3,soare 11002,chang 00010,noose 22222,,,,,,,
strut,3,soare 20010,bumph 01000,strut 22222,,,,,,,
burnt,3,soare 00010,cuing 02020,burnt 22222,,,,,,,
shoal,3,soare 21100,ablow 10110,shoal 22222,,,,,,,
bathe,3,soare 00102,gault 02001,bathe 22222,,,,,,,
outer,3,soare 01011,feted 00220,outer 22222,,,,,,,
quota,3,soare 01100,cloot 00201,quota 22222,,,,,,,
cavil,3,soare 00100,clint 21100,cavil 22222,,,,,,,
swear,3,soare 20111,enmew 10001,swear 22222,,,,,,,
salon,3,soare 21100,ablow 10220,salon 22222,,,,,,,
sworn,3,soare 21020,nicht 10000,sworn 22222,,,,,,,
cabin,3,soare 00100,clint 20110,cabin 22222,,,,,,,
earth,3,soare 00111,talar 12001,earth 22222,,,,,,,
enter,3,soare 00011,denet 01121,enter 22222,,,,,,,
husky,3,soare 10000,hists 20200,husky 22222,,,,,,,
tread,3,soare 00111,talar 20021,tread 22222,,,,,,,
every,3,soare 00021,teeny 01202,every 22222,,,,,,,
share,3,soare 20222,chapt 02200,share 22222,,,,,,,
sumac,3,soare 20100,dault 01100,sumac 22222,,,,,,,
donut,3,soare 02000,linty 00210,donut 22222,,,,,,,
arena,3,soare 00111,talar 01011,arena 22222,,,,,,,
scrub,3,soare 20010,bumph 11000,scrub 22222,,,,,,,
fancy,3,soare 00100,clint 10010,fancy 22222,,,,,,,
slimy,3,soare 20000,plink 02200,slimy 22222,,,,,,,
pearl,3,soare 00221,lathy 11000,pearl 22222,,,,,,,
silly,3,soare 20000,plink 01100,silly 22222,,,,,,,
sepia,3,soare 20101,dempt 02010,sepia 22222,,,,,,,
dairy,3,soare 00120,adyta 11100,dairy 22222,,,,,,,
posit,3,soare 12000,fubsy 00010,posit 22222,,,,,,,
algae,3,soare 00102,gault 11010,algae 22222,,,,,,,
large,3,soare 00112,banco 02000,large 22222,,,,,,,
amuse,3,soare 10102,balti 01000,amuse 22222,,,,,,,
copse,3,soare 12002,chimp 20001,copse 22222,,,,,,,
knife,3,soare 00002,clint 00210,knife 22222,,,,,,,
ascot,3,soare 11100,aalii 20000,ascot 22222,,,,,,,
rajah,3,soare 00110,raita 21000,rajah 22222,,,,,,,
straw,3,soare 20110,cuppy 00000,straw 22222,,,,,,,
crash,3,soare 10210,chapt 21200,crash 22222,,,,,,,
third,3,soare 00020,bluet 00001,third 22222,,,,,,,
blurb,3,soare 00020,bluet 12200,blurb 22222,,,,,,,
where,3,soare 00021,teeny 01200,where 22222,,,,,,,
sassy,3,soare 10100,lassi 02120,sassy 22222,,,,,,,
comic,3,soare 02000,linty 01000,comic 22222,,,,,,,
gonad,3,soare 02100,nidal 10120,gonad 22222,,,,,,,
lurid,3,soare 00010,cuing 02100,lurid 22222,,,,,,,
steel,3,soare 20001,clipt 01001,steel 22222,,,,,,,
vinyl,3,soare 00000,linch 12200,vinyl 22222,,,,,,,
utile,3,soare 00002,clint 01201,utile 22222,,,,,,,
trade,3,soare 00212,diact 10201,trade 22222,,,,,,,
ashen,3,soare 10101,ajwan 20002,ashen 22222,,,,,,,
modal,3,soare 02100,nidal 00222,modal 22222,,,,,,,
clove,3,soare 01002,bling 02000,clove 22222,,,,,,,
adorn,3,soare 01120,abaca 20000,adorn 22222,,,,,,,
speck,3,soare 20001,clipt 10010,speck 22222,,,,,,,
grunt,3,soare 00010,cuing 01021,grunt 22222,,,,,,,
array,3,soare 00110,raita 11001,array 22222,,,,,,,
south,3,soare 22000,acidy 00000,south 22222,,,,,,,
crest,3,soare 10011,richt 10102,crest 22222,,,,,,,
sweat,3,soare 20101,dempt 01002,sweat 22222,,,,,,,
tardy,3,soare 00110,raita 12010,tardy 22222,,,,,,,
swami,3,soare 20200,clint 00100,swami 22222,,,,,,,
hitch,3,soare 00000,linch 02021,hitch 22222,,,,,,,
young,3,soare 02000,linty 00101,young 22222,,,,,,,
align,3,soare 00100,clint 02210,align 22222,,,,,,,
ready,3,soare 00211,cetyl 02010,ready 22222,,,,,,,
strap,3,soare 20110,cuppy 00100,strap 22222,,,,,,,
realm,3,soare 00211,cetyl 02001,realm 22222,,,,,,,
swarm,3,soare 20220,kempt 00100,swarm 22222,,,,,,,
offer,3,soare 01011,feted 10020,offer 22222,,,,,,,
diary,3,soare 00220,dicht 22000,diary 22222,,,,,,,
junto,3,soare 01000,clint 00011,junto 22222,,,,,,,
bonus,3,soare 12000,fubsy 01110,bonus 22222,,,,,,,
shalt,3,soare 20200,clint 01002,shalt 22222,,,,,,,
lodge,3,soare 02002,algum 01100,lodge 22222,,,,,,,
rearm,3,soare 00211,cetyl 02000,rearm 22222,,,,,,,
coral,3,soare 02110,malty 01100,coral 22222,,,,,,,
psalm,3,soare 10200,flosh 01010,psalm 22222,,,,,,,
overt,3,soare 01021,abaft 00002,overt 22222,,,,,,,
glide,3,soare 00002,clint 02200,glide 22222,,,,,,,
usage,3,soare 10202,achar 10000,usage 22222,,,,,,,
poise,3,soare 12002,chimp 00201,poise 22222,,,,,,,
fishy,3,soare 10000,hists 12200,fishy 22222,,,,,,,
slang,3,soare 20200,clint 02020,slang 22222,,,,,,,
credo,3,soare 01011,feted 01001,credo 22222,,,,,,,
aware,3,soare 00122,aalii 10000,aware 22222,,,,,,,
canon,3,soare 01100,cloot 20020,canon 22222,,,,,,,
iliac,3,soare 00100,clint 12100,iliac 22222,,,,,,,
shirk,3,soare 20020,hault 10000,shirk 22222,,,,,,,
beget,3,soare 00001,denet 02022,beget 22222,,,,,,,
adept,3,soare 00101,datal 11100,adept 22222,,,,,,,
topaz,3,soare 02100,nidal 00020,topaz 22222,,,,,,,
chore,3,soare 01022,aahed 00110,chore 22222,,,,,,,
afoot,3,soare 01100,cloot 00222,afoot 22222,,,,,,,
lunge,3,soare 00002,clint 01010,lunge 22222,,,,,,,
short,3,soare 21020,nicht 00012,short 22222,,,,,,,
slurp,3,soare 20020,hault 00210,slurp 22222,,,,,,,
flirt,3,soare 00020,bluet 02002,flirt 22222,,,,,,,
conch,3,soare 02000,linty 00200,conch 22222,,,,,,,
savoy,3,soare 21100,ablow 10020,savoy 22222,,,,,,,
beard,3,soare 00221,lathy 01000,beard 22222,,,,,,,
glare,3,soare 00222,abaft 00200,glare 22222,,,,,,,
shove,3,soare 21002,nempt 01000,shove 22222,,,,,,,
rugby,3,soare 00010,cuing 02001,rugby 22222,,,,,,,
squat,3,soare 20100,dault 01202,squat 22222,,,,,,,
ninth,3,soare 00000,linch 02102,ninth 22222,,,,,,,
joust,3,soare 12000,fubsy 01020,joust 22222,,,,,,,
spurn,3,soare 20020,hault 00200,spurn 22222,,,,,,,
micro,3,soare 01020,acidy 01100,micro 22222,,,,,,,
learn,3,soare 00221,lathy 21000,learn 22222,,,,,,,
nadir,3,soare 00110,raita 12100,nadir 22222,,,,,,,
gruff,3,soare 00010,cuing 01001,gruff 22222,,,,,,,
least,3,soare 10201,felty 02110,least 22222,,,,,,,
oaken,3,soare 01101,abcee 10020,oaken 22222,,,,,,,
gaffe,3,soare 00102,gault 22000,gaffe 22222,,,,,,,
thief,3,soare 00001,denet 00021,thief 22222,,,,,,,
stern,3,soare 20021,aarti 00110,stern 22222,,,,,,,
poesy,3,soare 12001,aahed 00010,poesy 22222,,,,,,,
rocky,3,soare 02010,curdy 10102,rocky 22222,,,,,,,
spire,3,soare 20022,aahed 00010,spire 22222,,,,,,,
grope,3,soare 01012,panto 10001,grope 22222,,,,,,,
uncle,3,soare 00002,clint 11010,uncle 22222,,,,,,,
swish,3,soare 10000,hists 11101,swish 22222,,,,,,,
lingo,3,soare 01000,clint 01110,lingo 22222,,,,,,,
dirge,3,soare 00012,dript 21100,dirge 22222,,,,,,,
horde,3,soare 02012,brugh 01001,horde 22222,,,,,,,
drool,3,soare 01010,cloot 01220,drool 22222,,,,,,,
crypt,3,soare 00010,cuing 20000,crypt 22222,,,,,,,
locus,3,soare 12000,fubsy 01010,locus 22222,,,,,,,
chafe,3,soare 00202,flimp 10000,chafe 22222,,,,,,,
deign,3,soare 00001,denet 22100,deign 22222,,,,,,,
logic,3,soare 02000,linty 21000,logic 22222,,,,,,,
FALSE,3,soare 10102,balti 02200,false 22222,,,,,,,
rowdy,3,soare 02010,curdy 00122,rowdy 22222,,,,,,,
shoot,3,soare 21000,cloot 00222,shoot 22222,,,,,,,
posse,3,soare 12002,chimp 00001,posse 22222,,,,,,,
abort,3,soare 01120,abaca 22000,abort 22222,,,,,,,
mouse,3,soare 12002,chimp 00010,mouse 22222,,,,,,,
mucky,3,soare 00000,linch 00010,mucky 22222,,,,,,,
yeast,3,soare 10201,felty 02011,yeast 22222,,,,,,,
clear,3,soare 00111,talar 00122,clear 22222,,,,,,,
skunk,3,soare 20000,plink 00021,skunk 22222,,,,,,,
duvet,3,soare 00001,denet 20022,duvet 22222,,,,,,,
after,3,soare 00111,talar 11002,after 22222,,,,,,,
reach,3,soare 00211,cetyl 12000,reach 22222,,,,,,,
nobly,3,soare 02000,linty 10102,nobly 22222,,,,,,,
burst,3,soare 10010,cruft 01102,burst 22222,,,,,,,
carol,3,soare 01110,macon 02120,carol 22222,,,,,,,
snort,3,soare 21020,nicht 10002,snort 22222,,,,,,,
synod,3,soare 21000,cloot 00020,synod 22222,,,,,,,
flour,3,soare 01010,cloot 02200,flour 22222,,,,,,,
chair,3,soare 00210,clint 20100,chair 22222,,,,,,,
detox,3,soare 01001,pylon 00020,detox 22222,,,,,,,
shrew,3,soare 20011,hewer 10121,shrew 22222,,,,,,,
