slide,3,slate 22002,model 00111,slide 22222,,,,,
stamp,3,slate 20210,print 10001,stamp 22222,,,,,
sorry,3,slate 20000,corny 02102,sorry 22222,,,,,
still,3,slate 21010,moult 00011,still 22222,,,,,
plier,3,slate 02001,fried 01220,plier 22222,,,,,
lunar,3,slate 01100,minor 00202,lunar 22222,,,,,
snare,3,slate 20202,perch 01100,snare 22222,,,,,
nurse,3,slate 10002,porch 00200,nurse 22222,,,,,
house,3,slate 10002,porch 02001,house 22222,,,,,
nicer,3,slate 00001,diner 02122,nicer 22222,,,,,
exalt,3,slate 01211,pound 00000,exalt 22222,,,,,
eater,3,slate 00111,creek 01120,eater 22222,,,,,
elude,3,slate 02001,fried 00011,elude 22222,,,,,
cycle,3,slate 01002,bingo 00000,cycle 22222,,,,,
boule,3,slate 01002,bingo 20001,boule 22222,,,,,
vigil,3,slate 01000,golly 10100,vigil 22222,,,,,
index,3,slate 00001,diner 11120,index 22222,,,,,
qualm,3,slate 01200,incur 00010,qualm 22222,,,,,
stage,3,slate 20212,vigor 00100,stage 22222,,,,,
decay,3,slate 00101,cyber 11010,decay 22222,,,,,
flier,3,slate 02001,fried 21220,flier 22222,,,,,
shaft,3,slate 20210,print 00002,shaft 22222,,,,,
clean,3,slate 02101,bring 00010,clean 22222,,,,,
gnome,3,slate 00002,doing 01011,gnome 22222,,,,,
snuck,3,slate 20000,corny 10010,snuck 22222,,,,,
snail,3,slate 21200,hilly 01100,snail 22222,,,,,
flown,3,slate 02000,frock 20200,flown 22222,,,,,
prose,3,slate 10002,porch 21100,prose 22222,,,,,
thank,3,slate 00210,trick 20002,thank 22222,,,,,
moldy,3,slate 01000,golly 02202,moldy 22222,,,,,
kneel,3,slate 01001,newer 11020,kneel 22222,,,,,
track,3,slate 00210,trick 22022,track 22222,,,,,
dumpy,3,slate 00000,round 00101,dumpy 22222,,,,,
flyer,3,slate 02001,fried 21020,flyer 22222,,,,,
mason,3,slate 10100,missy 20200,mason 22222,,,,,
molar,3,slate 01100,minor 20012,molar 22222,,,,,
ovary,3,slate 00200,crowd 01100,ovary 22222,,,,,
cliff,3,slate 02000,frock 10010,cliff 22222,,,,,
truce,3,slate 00012,chirp 10010,truce 22222,,,,,
sport,3,slate 20010,input 00102,sport 22222,,,,,
fritz,3,slate 00020,briny 02200,fritz 22222,,,,,
edict,3,slate 00011,deter 11100,edict 22222,,,,,
twirl,3,slate 01010,ought 00001,twirl 22222,,,,,
verse,3,slate 10001,rupee 10012,verse 22222,,,,,
eaten,3,slate 00111,creek 00120,eaten 22222,,,,,
range,3,slate 00102,grind 11010,range 22222,,,,,
macaw,3,slate 00100,minor 20000,macaw 22222,,,,,
spout,3,slate 20010,input 00122,spout 22222,,,,,
dying,3,slate 00000,round 00021,dying 22222,,,,,
fetid,3,slate 00011,deter 12200,fetid 22222,,,,,
scion,3,slate 20000,corny 11010,scion 22222,,,,,
stain,3,slate 20210,print 00111,stain 22222,,,,,
bless,3,slate 12001,rebut 01100,bless 22222,,,,,
bravo,3,slate 00200,crowd 02100,bravo 22222,,,,,
title,3,slate 01012,outdo 00100,title 22222,,,,,
kiosk,3,slate 10000,missy 02020,kiosk 22222,,,,,
layer,3,slate 01101,nerdy 01101,layer 22222,,,,,
score,3,slate 20002,chirp 10020,score 22222,,,,,
cutie,3,slate 00012,chirp 20100,cutie 22222,,,,,
barge,3,slate 00102,grind 11000,barge 22222,,,,,
matey,3,slate 00111,creek 00020,matey 22222,,,,,
betel,3,slate 01011,wheel 00122,betel 22222,,,,,
genie,3,slate 00001,diner 01210,genie 22222,,,,,
sound,3,slate 20000,corny 02020,sound 22222,,,,,
glove,3,slate 02002,bingo 00011,glove 22222,,,,,
scope,3,slate 20002,chirp 10001,scope 22222,,,,,
assay,3,slate 10100,missy 00102,assay 22222,,,,,
irate,3,slate 00222,cigar 01011,irate 22222,,,,,
later,3,slate 01111,repay 11010,later 22222,,,,,
silky,3,slate 21000,willy 02202,silky 22222,,,,,
dwelt,3,slate 01011,wheel 10201,dwelt 22222,,,,,
solid,3,slate 21000,willy 01200,solid 22222,,,,,
wrist,3,slate 10010,foist 00222,wrist 22222,,,,,
globe,3,slate 02002,bingo 10011,globe 22222,,,,,
flint,3,slate 02010,forge 20000,flint 22222,,,,,
rouse,3,slate 10002,porch 02100,rouse 22222,,,,,
vista,3,slate 10120,panel 01000,vista 22222,,,,,
alive,3,slate 02102,naval 01101,alive 22222,,,,,
bliss,3,slate 12000,floss 02022,bliss 22222,,,,,
often,3,slate 00011,deter 00220,often 22222,,,,,
since,3,slate 20002,chirp 10100,since 22222,,,,,
ensue,3,slate 10001,rupee 01012,ensue 22222,,,,,
shunt,3,slate 20010,input 01012,shunt 22222,,,,,
diver,3,slate 00001,diner 22022,diver 22222,,,,,
poser,3,slate 10001,rupee 10120,poser 22222,,,,,
alley,3,slate 01101,nerdy 01002,alley 22222,,,,,
bosom,3,slate 10000,missy 10200,bosom 22222,,,,,
dunce,3,slate 00002,doing 20010,dunce 22222,,,,,
stare,3,slate 20212,vigor 00001,stare 22222,,,,,
spoke,3,slate 20002,chirp 00001,spoke 22222,,,,,
delay,3,slate 01101,nerdy 02012,delay 22222,,,,,
bilge,3,slate 01002,bingo 22020,bilge 22222,,,,,
clasp,3,slate 12200,chest 20020,clasp 22222,,,,,
hotly,3,slate 01010,ought 10011,hotly 22222,,,,,
block,3,slate 02000,frock 00222,block 22222,,,,,
meant,3,slate 00211,bench 02100,meant 22222,,,,,
shied,3,slate 20001,cheer 02020,shied 22222,,,,,
daisy,3,slate 10100,missy 01022,daisy 22222,,,,,
burnt,3,slate 00010,trout 01012,burnt 22222,,,,,
tulip,3,slate 01010,ought 02001,tulip 22222,,,,,
idyll,3,slate 01000,golly 00121,idyll 22222,,,,,
shoal,3,slate 21100,radio 01001,shoal 22222,,,,,
bathe,3,slate 00112,rebut 01101,bathe 22222,,,,,
aunty,3,slate 00120,corny 00012,aunty 22222,,,,,
brass,3,slate 10200,brush 22010,brass 22222,,,,,
elect,3,slate 02011,cigar 10000,elect 22222,,,,,
quota,3,slate 00120,corny 01000,quota 22222,,,,,
dough,3,slate 00000,round 02201,dough 22222,,,,,
salon,3,slate 21100,radio 02001,salon 22222,,,,,
nudge,3,slate 00002,doing 10011,nudge 22222,,,,,
stony,3,slate 20010,input 01001,stony 22222,,,,,
polyp,3,slate 01000,golly 02201,polyp 22222,,,,,
enter,3,slate 00011,deter 01222,enter 22222,,,,,
brave,3,slate 00202,brick 22000,brave 22222,,,,,
slime,3,slate 22002,model 10011,slime 22222,,,,,
glint,3,slate 02010,forge 00010,glint 22222,,,,,
share,3,slate 20202,perch 01101,share 22222,,,,,
spore,3,slate 20002,chirp 00021,spore 22222,,,,,
donut,3,slate 00010,trout 00122,donut 22222,,,,,
stilt,3,slate 21010,moult 00021,stilt 22222,,,,,
pearl,3,slate 01201,leery 12020,pearl 22222,,,,,
silly,3,slate 21000,willy 02222,silly 22222,,,,,
sepia,3,slate 20101,sperm 21100,sepia 22222,,,,,
shady,3,slate 20200,prick 00000,shady 22222,,,,,
reign,3,slate 00001,diner 01111,reign 22222,,,,,
posit,3,slate 10010,foist 02112,posit 22222,,,,,
blank,3,slate 02200,brick 20002,blank 22222,,,,,
shank,3,slate 20200,prick 00002,shank 22222,,,,,
shell,3,slate 21001,whelp 02210,shell 22222,,,,,
algae,3,slate 02102,naval 01021,algae 22222,,,,,
agony,3,slate 00100,minor 00110,agony 22222,,,,,
copse,3,slate 10002,porch 12010,copse 22222,,,,,
knife,3,slate 00002,doing 00210,knife 22222,,,,,
ascot,3,slate 10110,first 00012,ascot 22222,,,,,
plane,3,slate 02202,bring 00020,plane 22222,,,,,
relay,3,slate 01101,nerdy 02102,relay 22222,,,,,
abide,3,slate 00102,grind 00201,abide 22222,,,,,
viola,3,slate 01100,minor 02010,viola 22222,,,,,
straw,3,slate 20110,privy 01000,straw 22222,,,,,
crash,3,slate 10200,brush 02022,crash 22222,,,,,
amass,3,slate 10100,missy 10120,amass 22222,,,,,
third,3,slate 00010,trout 21000,third 22222,,,,,
trick,3,slate 00010,trout 22000,trick 22222,,,,,
tutor,3,slate 00010,trout 11110,tutor 22222,,,,,
blurb,3,slate 02000,frock 01000,blurb 22222,,,,,
sassy,3,slate 10100,missy 00122,sassy 22222,,,,,
sauna,3,slate 20100,corny 00020,sauna 22222,,,,,
clued,3,slate 02001,fried 00022,clued 22222,,,,,
caste,3,slate 10122,bench 01010,caste 22222,,,,,
frock,3,slate 00000,round 11000,frock 22222,,,,,
drunk,3,slate 00000,round 10221,drunk 22222,,,,,
steel,3,slate 21011,humph 00000,steel 22222,,,,,
utile,3,slate 01012,outdo 01100,utile 22222,,,,,
smell,3,slate 21001,whelp 00210,smell 22222,,,,,
tasty,3,slate 10110,first 00011,tasty 22222,,,,,
trade,3,slate 00212,cigar 00011,trade 22222,,,,,
ashen,3,slate 10101,awake 20001,ashen 22222,,,,,
modal,3,slate 01100,minor 20010,modal 22222,,,,,
clove,3,slate 02002,bingo 00001,clove 22222,,,,,
enact,3,slate 00211,bench 01120,enact 22222,,,,,
roast,3,slate 10210,crust 01022,roast 22222,,,,,
speck,3,slate 20001,cheer 10200,speck 22222,,,,,
sheik,3,slate 20001,cheer 02200,sheik 22222,,,,,
emcee,3,slate 00001,diner 00010,emcee 22222,,,,,
south,3,slate 20020,unify 10000,south 22222,,,,,
angst,3,slate 10110,first 00022,angst 22222,,,,,
tubal,3,slate 01110,afoul 10012,tubal 22222,,,,,
lower,3,slate 01001,newer 00222,lower 22222,,,,,
crest,3,slate 10011,crust 22022,crest 22222,,,,,
sweat,3,slate 20111,midst 00012,sweat 22222,,,,,
adore,3,slate 00102,grind 01001,adore 22222,,,,,
swami,3,slate 20200,prick 00100,swami 22222,,,,,
roach,3,slate 00200,crowd 11100,roach 22222,,,,,
young,3,slate 00000,round 02220,young 22222,,,,,
align,3,slate 02100,agora 21000,align 22222,,,,,
ready,3,slate 00201,hardy 01122,ready 22222,,,,,
frond,3,slate 00000,round 11022,frond 22222,,,,,
strap,3,slate 20110,privy 11000,strap 22222,,,,,
realm,3,slate 01201,leery 12010,realm 22222,,,,,
dryer,3,slate 00001,diner 20021,dryer 22222,,,,,
diary,3,slate 00200,crowd 01001,diary 22222,,,,,
heady,3,slate 00201,hardy 21022,heady 22222,,,,,
shalt,3,slate 21210,stink 21000,shalt 22222,,,,,
shelf,3,slate 21001,whelp 02220,shelf 22222,,,,,
lodge,3,slate 01002,bingo 00021,lodge 22222,,,,,
rearm,3,slate 00201,hardy 01100,rearm 22222,,,,,
ovoid,3,slate 00000,round 01002,ovoid 22222,,,,,
glide,3,slate 02002,bingo 01010,glide 22222,,,,,
usage,3,slate 10202,cigar 00110,usage 22222,,,,,
ether,3,slate 00011,deter 01122,ether 22222,,,,,
drove,3,slate 00002,doing 21000,drove 22222,,,,,
while,3,slate 01002,bingo 01000,while 22222,,,,,
begat,3,slate 00111,creek 00100,begat 22222,,,,,
slang,3,slate 22200,cigar 00110,slang 22222,,,,,
tarot,3,slate 00110,taint 22002,tarot 22222,,,,,
steak,3,slate 20111,midst 00011,steak 22222,,,,,
iliac,3,slate 02100,agora 10000,iliac 22222,,,,,
blunt,3,slate 02010,forge 00000,blunt 22222,,,,,
penal,3,slate 01101,nerdy 12000,penal 22222,,,,,
shape,3,slate 20202,perch 11001,shape 22222,,,,,
wheel,3,slate 01001,newer 01120,wheel 22222,,,,,
stole,3,slate 21012,sissy 20000,stole 22222,,,,,
bloat,3,slate 02110,fibre 00100,bloat 22222,,,,,
caper,3,slate 00101,cyber 20022,caper 22222,,,,,
sneer,3,slate 20001,cheer 00222,sneer 22222,,,,,
lunge,3,slate 01002,bingo 00220,lunge 22222,,,,,
space,3,slate 20202,perch 11020,space 22222,,,,,
slurp,3,slate 22000,groin 01000,slurp 22222,,,,,
flirt,3,slate 02010,forge 20100,flirt 22222,,,,,
pizza,3,slate 00100,minor 02000,pizza 22222,,,,,
bible,3,slate 01002,bingo 12000,bible 22222,,,,,
savoy,3,slate 20100,corny 01002,savoy 22222,,,,,
agile,3,slate 01102,vapid 01010,agile 22222,,,,,
beard,3,slate 00201,hardy 01110,beard 22222,,,,,
arose,3,slate 10102,crimp 02000,arose 22222,,,,,
glare,3,slate 02202,bring 01001,glare 22222,,,,,
along,3,slate 02100,agora 21200,along 22222,,,,,
rugby,3,slate 00000,round 20100,rugby 22222,,,,,
squat,3,slate 20110,privy 00000,squat 22222,,,,,
mange,3,slate 00102,grind 10010,mange 22222,,,,,
tramp,3,slate 00210,trick 22000,tramp 22222,,,,,
spurn,3,slate 20000,corny 00110,spurn 22222,,,,,
learn,3,slate 01201,leery 22020,learn 22222,,,,,
nadir,3,slate 00100,minor 01102,nadir 22222,,,,,
maple,3,slate 01102,vapid 02200,maple 22222,,,,,
ester,3,slate 10011,crust 01011,ester 22222,,,,,
fetch,3,slate 00011,deter 02200,fetch 22222,,,,,
cause,3,slate 10102,crimp 20000,cause 22222,,,,,
meaty,3,slate 00221,humph 00100,meaty 22222,,,,,
shyly,3,slate 21000,willy 00021,shyly 22222,,,,,
racer,3,slate 00101,cyber 10021,racer 22222,,,,,
stern,3,slate 20011,print 01011,stern 22222,,,,,
rocky,3,slate 00000,round 22000,rocky 22222,,,,,
waist,3,slate 10110,first 01022,waist 22222,,,,,
spire,3,slate 20002,chirp 00221,spire 22222,,,,,
patsy,3,slate 10110,first 00021,patsy 22222,,,,,
forty,3,slate 00020,briny 01002,forty 22222,,,,,
deity,3,slate 00021,humph 00000,deity 22222,,,,,
uncle,3,slate 01002,bingo 00100,uncle 22222,,,,,
swish,3,slate 10000,missy 01120,swish 22222,,,,,
lemur,3,slate 01001,newer 02002,lemur 22222,,,,,
slope,3,slate 22002,model 01011,slope 22222,,,,,
lingo,3,slate 01000,golly 11100,lingo 22222,,,,,
bleak,3,slate 02101,bring 20000,bleak 22222,,,,,
cedar,3,slate 00101,cyber 20012,cedar 22222,,,,,
dirge,3,slate 00002,doing 20101,dirge 22222,,,,,
horde,3,slate 00002,doing 12000,horde 22222,,,,,
shuck,3,slate 20000,corny 10000,shuck 22222,,,,,
locus,3,slate 11000,focal 02201,locus 22222,,,,,
quite,3,slate 00022,round 00100,quite 22222,,,,,
chafe,3,slate 00202,brick 00010,chafe 22222,,,,,
deign,3,slate 00001,diner 21110,deign 22222,,,,,
fiend,3,slate 00001,diner 12110,fiend 22222,,,,,
cheap,3,slate 00101,cyber 20010,cheap 22222,,,,,
elide,3,slate 02001,fried 00211,elide 22222,,,,,
rigid,3,slate 00000,round 20002,rigid 22222,,,,,
FALSE,3,slate 11102,feign 21000,false 22222,,,,,
renal,3,slate 01101,nerdy 12100,renal 22222,,,,,
rowdy,3,slate 00000,round 22001,rowdy 22222,,,,,
sulky,3,slate 21000,willy 00202,sulky 22222,,,,,
fiery,3,slate 00001,diner 02011,fiery 22222,,,,,
yeast,3,slate 10211,belly 02001,yeast 22222,,,,,
clear,3,slate 02101,bring 01000,clear 22222,,,,,
duvet,3,slate 00011,deter 20120,duvet 22222,,,,,
grill,3,slate 01000,golly 20120,grill 22222,,,,,
reach,3,slate 00201,hardy 11100,reach 22222,,,,,
nobly,3,slate 01000,golly 02022,nobly 22222,,,,,
empty,3,slate 00021,humph 00110,empty 22222,,,,,
gipsy,3,slate 10000,missy 02022,gipsy 22222,,,,,
amity,3,slate 00120,corny 00002,amity 22222,,,,,
carol,3,slate 01100,minor 00021,carol 22222,,,,,
snort,3,slate 20010,input 02002,snort 22222,,,,,
synod,3,slate 20000,corny 01011,synod 22222,,,,,
flour,3,slate 02000,frock 21200,flour 22222,,,,,
detox,3,slate 00011,deter 22200,detox 22222,,,,,
shrew,3,slate 20001,cheer 02021,shrew 22222,,,,,
plied,3,slate 02001,fried 00222,plied 22222,,,,,
quark,3,slate 00200,crowd 01000,quark 22222,,,,,
novel,3,slate 01001,newer 20020,novel 22222,,,,,
blitz,3,slate 02020,cigar 01000,blitz 22222,,,,,
towel,3,slate 01011,wheel 10022,towel 22222,,,,,
brash,3,slate 10200,brush 22022,brash 22222,,,,,
scone,3,slate 20002,chirp 10000,scone 22222,,,,,
toast,3,slate 10210,crust 00021,toast 22222,,,,,
saucy,3,slate 20100,corny 10002,saucy 22222,,,,,
value,3,slate 01102,vapid 22000,value 22222,,,,,
spice,3,slate 20002,chirp 10201,spice 22222,,,,,
route,3,slate 00022,round 22200,route 22222,,,,,
sharp,3,slate 20200,prick 11000,sharp 22222,,,,,
bawdy,3,slate 00100,minor 00000,bawdy 22222,,,,,
skull,3,slate 21000,willy 00120,skull 22222,,,,,
swell,3,slate 21001,whelp 10210,swell 22222,,,,,
gassy,3,slate 10100,missy 00222,gassy 22222,,,,,
flora,3,slate 02100,agora 00222,flora 22222,,,,,
shark,3,slate 20200,prick 01002,shark 22222,,,,,
drier,3,slate 00001,diner 21021,drier 22222,,,,,
bugle,3,slate 01002,bingo 20010,bugle 22222,,,,,
tawny,3,slate 00110,taint 22020,tawny 22222,,,,,
chalk,3,slate 01200,incur 00100,chalk 22222,,,,,
feast,3,slate 10211,belly 02000,feast 22222,,,,,
ruddy,3,slate 00000,round 20101,ruddy 22222,,,,,
bleat,3,slate 02111,crept 00202,bleat 22222,,,,,
slush,3,slate 12000,floss 02010,slush 22222,,,,,
dusty,3,slate 10020,groom 00000,dusty 22222,,,,,
sally,3,slate 21100,radio 02000,sally 22222,,,,,
igloo,3,slate 01000,golly 11200,igloo 22222,,,,,
nerdy,3,slate 00001,diner 10111,nerdy 22222,,,,,
jewel,3,slate 01001,newer 02220,jewel 22222,,,,,
pansy,3,slate 10100,missy 00022,pansy 22222,,,,,
welsh,3,slate 11001,cigar 00000,welsh 22222,,,,,
syrup,3,slate 20000,corny 00201,syrup 22222,,,,,
terse,3,slate 10011,crust 01021,terse 22222,,,,,
drake,3,slate 00202,brick 02001,drake 22222,,,,,
afire,3,slate 00102,grind 01200,afire 22222,,,,,
grout,3,slate 00010,trout 02222,grout 22222,,,,,
tithe,3,slate 00012,chirp 01100,tithe 22222,,,,,
alter,3,slate 02111,crept 01101,alter 22222,,,,,
noble,3,slate 01002,bingo 10101,noble 22222,,,,,
extol,3,slate 01011,wheel 00102,extol 22222,,,,,
beast,3,slate 10211,belly 22000,beast 22222,,,,,
sixth,3,slate 20020,unify 00100,sixth 22222,,,,,
alarm,3,slate 02100,agora 10020,alarm 22222,,,,,
erase,3,slate 10201,cigar 00011,erase 22222,,,,,
scaly,3,slate 21200,hilly 00022,scaly 22222,,,,,
hefty,3,slate 00021,humph 20000,hefty 22222,,,,,
sooty,3,slate 20020,unify 00002,sooty 22222,,,,,
slash,3,slate 12200,chest 01010,slash 22222,,,,,
swept,3,slate 20011,print 10002,swept 22222,,,,,
heavy,3,slate 00201,hardy 21002,heavy 22222,,,,,
shale,3,slate 21202,cigar 00010,shale 22222,,,,,
screw,3,slate 20001,cheer 10021,screw 22222,,,,,
spree,3,slate 20001,cheer 00121,spree 22222,,,,,
scent,3,slate 20011,print 00022,scent 22222,,,,,
spent,3,slate 20011,print 10022,spent 22222,,,,,
prism,3,slate 10000,missy 11020,prism 22222,,,,,
stoke,3,slate 20012,crank 00001,stoke 22222,,,,,
orbit,3,slate 00010,trout 02102,orbit 22222,,,,,
guilt,3,slate 01010,ought 02102,guilt 22222,,,,,
humus,3,slate 10000,missy 10100,humus 22222,,,,,
table,3,slate 01112,blush 11000,table 22222,,,,,
noisy,3,slate 10000,missy 01022,noisy 22222,,,,,
alert,3,slate 02111,crept 01202,alert 22222,,,,,
resin,3,slate 10001,rupee 20010,resin 22222,,,,,
whole,3,slate 01002,bingo 00001,whole 22222,,,,,
polar,3,slate 01100,minor 00012,polar 22222,,,,,
hotel,3,slate 01011,wheel 01022,hotel 22222,,,,,
sword,3,slate 20000,corny 01100,sword 22222,,,,,
cleat,3,slate 02111,crept 20202,cleat 22222,,,,,
mango,3,slate 00100,minor 20210,mango 22222,,,,,
leash,3,slate 11201,rebut 02000,leash 22222,,,,,
clout,3,slate 02010,forge 01000,clout 22222,,,,,
ovate,3,slate 00222,cigar 00010,ovate 22222,,,,,
facet,3,slate 00111,creek 10020,facet 22222,,,,,
liner,3,slate 01001,newer 10022,liner 22222,,,,,
cloak,3,slate 02100,agora 10200,cloak 22222,,,,,
navel,3,slate 01101,nerdy 21000,navel 22222,,,,,
spurt,3,slate 20010,input 00112,spurt 22222,,,,,
pesto,3,slate 10021,sissy 00200,pesto 22222,,,,,
flash,3,slate 12200,chest 01020,flash 22222,,,,,
early,3,slate 01101,nerdy 01202,early 22222,,,,,
churn,3,slate 00000,round 10210,churn 22222,,,,,
stump,3,slate 20010,input 00111,stump 22222,,,,,
lease,3,slate 11201,rebut 01000,lease 22222,,,,,
salsa,3,slate 11100,naval 01001,salsa 22222,,,,,
blare,3,slate 02202,bring 21000,blare 22222,,,,,
haste,3,slate 10122,bench 01001,haste 22222,,,,,
widen,3,slate 00001,diner 12120,widen 22222,,,,,
slice,3,slate 22002,model 00011,slice 22222,,,,,
clash,3,slate 12200,chest 21020,clash 22222,,,,,
unity,3,slate 00020,briny 00212,unity 22222,,,,,
slept,3,slate 22011,humph 00020,slept 22222,,,,,
troop,3,slate 00010,trout 22100,troop 22222,,,,,
spare,3,slate 20202,perch 11100,spare 22222,,,,,
parse,3,slate 10102,crimp 01001,parse 22222,,,,,
cacti,3,slate 00120,corny 10000,cacti 22222,,,,,
spool,3,slate 21000,willy 00100,spool 22222,,,,,
demon,3,slate 00001,diner 20110,demon 22222,,,,,
admin,3,slate 00100,minor 11100,admin 22222,,,,,
limit,3,slate 01010,ought 00002,limit 22222,,,,,
aisle,3,slate 11102,feign 01100,aisle 22222,,,,,
basis,3,slate 10100,missy 01100,basis 22222,,,,,
crawl,3,slate 01200,incur 00101,crawl 22222,,,,,
lousy,3,slate 11000,focal 02001,lousy 22222,,,,,
slain,3,slate 22200,cigar 01010,slain 22222,,,,,
raise,3,slate 10102,crimp 01200,raise 22222,,,,,
wrack,3,slate 00200,crowd 12010,wrack 22222,,,,,
guide,3,slate 00002,doing 10201,guide 22222,,,,,
cameo,3,slate 00101,cyber 20020,cameo 22222,,,,,
under,3,slate 00001,diner 10122,under 22222,,,,,
actor,3,slate 00110,taint 11000,actor 22222,,,,,
olden,3,slate 02001,fried 00021,olden 22222,,,,,
clerk,3,slate 02001,fried 01010,clerk 22222,,,,,
debar,3,slate 00101,cyber 00212,debar 22222,,,,,
tulle,3,slate 01012,outdo 02100,tulle 22222,,,,,
scale,3,slate 21202,cigar 10010,scale 22222,,,,,
older,3,slate 02001,fried 01021,older 22222,,,,,
sperm,3,slate 20001,cheer 00201,sperm 22222,,,,,
drawn,3,slate 00200,crowd 02021,drawn 22222,,,,,
suite,3,slate 20022,pound 00100,suite 22222,,,,,
guess,3,slate 10001,rupee 02010,guess 22222,,,,,
axiom,3,slate 00100,minor 11020,axiom 22222,,,,,
chard,3,slate 00200,crowd 21002,chard 22222,,,,,
leant,3,slate 01211,pound 00020,leant 22222,,,,,
curse,3,slate 10002,porch 00210,curse 22222,,,,,
proud,3,slate 00000,round 11102,proud 22222,,,,,
lupus,3,slate 11000,focal 00001,lupus 22222,,,,,
chasm,3,slate 10200,brush 00021,chasm 22222,,,,,
armor,3,slate 00100,minor 10021,armor 22222,,,,,
mural,3,slate 01100,minor 20001,mural 22222,,,,,
habit,3,slate 00110,taint 02102,habit 22222,,,,,
lithe,3,slate 01012,outdo 00200,lithe 22222,,,,,
fifty,3,slate 00020,briny 00102,fifty 22222,,,,,
giant,3,slate 00210,trick 10100,giant 22222,,,,,
surly,3,slate 21000,willy 00022,surly 22222,,,,,
fatal,3,slate 01110,afoul 11002,fatal 22222,,,,,
flunk,3,slate 02000,frock 20002,flunk 22222,,,,,
prune,3,slate 00002,doing 00020,prune 22222,,,,,
small,3,slate 21200,hilly 00120,small 22222,,,,,
torus,3,slate 10010,foist 02011,torus 22222,,,,,
taken,3,slate 00111,creek 00021,taken 22222,,,,,
moral,3,slate 01100,minor 20011,moral 22222,,,,,
entry,3,slate 00011,deter 01201,entry 22222,,,,,
booth,3,slate 00020,briny 20000,booth 22222,,,,,
elfin,3,slate 02001,fried 10110,elfin 22222,,,,,
voila,3,slate 01100,minor 01010,voila 22222,,,,,
cease,3,slate 10201,cigar 20010,cease 22222,,,,,
eager,3,slate 00101,cyber 00012,eager 22222,,,,,
birth,3,slate 00020,briny 21100,birth 22222,,,,,
weird,3,slate 00001,diner 11011,weird 22222,,,,,
tried,3,slate 00011,deter 10121,tried 22222,,,,,
rough,3,slate 00000,round 22200,rough 22222,,,,,
ladle,3,slate 01102,vapid 02001,ladle 22222,,,,,
strip,3,slate 20010,input 10101,strip 22222,,,,,
craft,3,slate 00210,trick 12010,craft 22222,,,,,
minus,3,slate 10000,missy 22100,minus 22222,,,,,
dicey,3,slate 00001,diner 22020,dicey 22222,,,,,
gypsy,3,slate 10000,missy 00021,gypsy 22222,,,,,
pasta,3,slate 10120,panel 21000,pasta 22222,,,,,
aloof,3,slate 02100,agora 20100,aloof 22222,,,,,
teary,3,slate 00211,bench 02000,teary 22222,,,,,
chart,3,slate 00210,trick 11010,chart 22222,,,,,
sixty,3,slate 20020,unify 00102,sixty 22222,,,,,
sheer,3,slate 20001,cheer 02222,sheer 22222,,,,,
nosey,3,slate 10001,rupee 00020,nosey 22222,,,,,
bulge,3,slate 01002,bingo 20020,bulge 22222,,,,,
savor,3,slate 20100,corny 01100,savor 22222,,,,,
butte,3,slate 00012,chirp 00000,butte 22222,,,,,
tripe,3,slate 00012,chirp 00211,tripe 22222,,,,,
bicep,3,slate 00001,diner 02020,bicep 22222,,,,,
tenor,3,slate 00011,deter 02102,tenor 22222,,,,,
worse,3,slate 10002,porch 02200,worse 22222,,,,,
hyena,3,slate 00101,cyber 02010,hyena 22222,,,,,
basil,3,slate 11100,naval 02002,basil 22222,,,,,
bused,3,slate 10001,rupee 02020,bused 22222,,,,,
court,3,slate 00010,trout 01112,court 22222,,,,,
heard,3,slate 00201,hardy 21110,heard 22222,,,,,
petal,3,slate 01111,repay 02120,petal 22222,,,,,
pouty,3,slate 00020,briny 00002,pouty 22222,,,,,
cadet,3,slate 00111,creek 20020,cadet 22222,,,,,
macro,3,slate 00100,minor 20011,macro 22222,,,,,
satyr,3,slate 20110,privy 01001,satyr 22222,,,,,
trend,3,slate 00011,deter 11101,trend 22222,,,,,
leapt,3,slate 01211,pound 10000,leapt 22222,,,,,
amiss,3,slate 10100,missy 11120,amiss 22222,,,,,
split,3,slate 21010,moult 00012,split 22222,,,,,
sonar,3,slate 20100,corny 02110,sonar 22222,,,,,
spark,3,slate 20200,prick 11002,spark 22222,,,,,
sloop,3,slate 22000,groin 00100,sloop 22222,,,,,
smote,3,slate 20022,pound 01000,smote 22222,,,,,
north,3,slate 00020,briny 01010,north 22222,,,,,
scant,3,slate 20210,print 00022,scant 22222,,,,,
scowl,3,slate 21000,willy 10100,scowl 22222,,,,,
motel,3,slate 01011,wheel 00022,motel 22222,,,,,
ounce,3,slate 00002,doing 01010,ounce 22222,,,,,
talon,3,slate 01110,afoul 10101,talon 22222,,,,,
knelt,3,slate 01011,wheel 00201,knelt 22222,,,,,
stave,3,slate 20212,vigor 10000,stave 22222,,,,,
video,3,slate 00001,diner 12020,video 22222,,,,,
stone,3,slate 20012,crank 00020,stone 22222,,,,,
teach,3,slate 00211,bench 02022,teach 22222,,,,,
cleft,3,slate 02011,cigar 20000,cleft 22222,,,,,
frost,3,slate 10010,foist 21022,frost 22222,,,,,
booty,3,slate 00020,briny 20002,booty 22222,,,,,
twist,3,slate 10010,foist 00221,twist 22222,,,,,
