quasi,3,soare 10200,clash 00220,quasi 22222,,,,,,,,
arise,3,soare 10112,aalii 20010,arise 22222,,,,,,,,
aging,3,soare 00100,clint 00220,aging 22222,,,,,,,,
valet,3,soare 00101,natal 02101,valet 22222,,,,,,,,
opium,3,soare 01000,clint 00200,opium 22222,,,,,,,,
avert,3,soare 00121,abele 20200,avert 22222,,,,,,,,
stuck,3,soare 20000,plink 00002,stuck 22222,,,,,,,,
genre,3,soare 00021,teeny 01010,genre 22222,,,,,,,,
rifle,3,soare 00012,dript 01100,rifle 22222,,,,,,,,
incur,3,soare 00010,guilt 01100,incur 22222,,,,,,,,
wrest,3,soare 10011,truer 12010,wrest 22222,,,,,,,,
study,3,soare 20000,plink 00000,study 22222,,,,,,,,
safer,3,soare 20111,enmew 00020,safer 22222,,,,,,,,
smoke,3,soare 21002,knelt 10100,smoke 22222,,,,,,,,
undue,3,soare 00002,guilt 01000,undue 22222,,,,,,,,
sedan,3,soare 20101,dempt 12000,sedan 22222,,,,,,,,
guile,3,soare 00002,guilt 22220,guile 22222,,,,,,,,
canoe,3,soare 01102,bundt 00200,canoe 22222,,,,,,,,
covet,3,soare 02001,meynt 01002,covet 22222,,,,,,,,
blast,3,soare 10200,clash 02220,blast 22222,,,,,,,,
stray,3,soare 20110,cuppy 00002,stray 22222,,,,,,,,
quick,3,soare 00000,linch 01020,quick 22222,,,,,,,,
risen,3,soare 10011,truer 01020,risen 22222,,,,,,,,
groan,3,soare 01110,bacon 01012,groan 22222,,,,,,,,
leaky,3,soare 00201,letch 22000,leaky 22222,,,,,,,,
grind,3,soare 00010,guilt 20200,grind 22222,,,,,,,,
carve,3,soare 00112,banco 02010,carve 22222,,,,,,,,
loose,3,soare 11002,clown 01100,loose 22222,,,,,,,,
sadly,3,soare 20100,dault 12020,sadly 22222,,,,,,,,
slack,3,soare 20200,clint 12000,slack 22222,,,,,,,,
honey,3,soare 02001,meynt 01110,honey 22222,,,,,,,,
slick,3,soare 20000,plink 02202,slick 22222,,,,,,,,
derby,3,soare 00011,deter 22001,derby 22222,,,,,,,,
wharf,3,soare 00220,dicht 00010,wharf 22222,,,,,,,,
spelt,3,soare 20001,clipt 01012,spelt 22222,,,,,,,,
coach,3,soare 02200,acyls 11000,coach 22222,,,,,,,,
singe,3,soare 20002,clipt 00100,singe 22222,,,,,,,,
spawn,3,soare 20200,clint 00010,spawn 22222,,,,,,,,
stack,3,soare 20200,clint 10001,stack 22222,,,,,,,,
chose,3,soare 11002,clown 20200,chose 22222,,,,,,,,
sleep,3,soare 20001,clipt 02010,sleep 22222,,,,,,,,
niece,3,soare 00001,denet 01110,niece 22222,,,,,,,,
grace,3,soare 00212,diact 00220,grace 22222,,,,,,,,
ditto,3,soare 01000,clint 00101,ditto 22222,,,,,,,,
usual,3,soare 10100,lassi 11100,usual 22222,,,,,,,,
diode,3,soare 01002,bling 00100,diode 22222,,,,,,,,
angle,3,soare 00102,gault 11020,angle 22222,,,,,,,,
chase,3,soare 10202,achar 11100,chase 22222,,,,,,,,
prone,3,soare 01012,panto 20101,prone 22222,,,,,,,,
spoil,3,soare 21000,cloth 01200,spoil 22222,,,,,,,,
heart,3,soare 00221,lathy 01110,heart 22222,,,,,,,,
diner,3,soare 00011,deter 20022,diner 22222,,,,,,,,
onion,3,soare 01000,clint 00210,onion 22222,,,,,,,,
sleet,3,soare 20001,clipt 02002,sleet 22222,,,,,,,,
palsy,3,soare 10100,lassi 12020,palsy 22222,,,,,,,,
smile,3,soare 20002,clipt 01200,smile 22222,,,,,,,,
award,3,soare 00120,dimly 10000,award 22222,,,,,,,,
dross,3,soare 11010,agood 00201,dross 22222,,,,,,,,
patio,3,soare 01100,cloot 00101,patio 22222,,,,,,,,
laden,3,soare 00101,natal 12001,laden 22222,,,,,,,,
lymph,3,soare 00000,linch 20002,lymph 22222,,,,,,,,
reset,3,soare 10011,truer 11010,reset 22222,,,,,,,,
visit,3,soare 10000,hists 01210,visit 22222,,,,,,,,
gusto,3,soare 11000,gisms 20200,gusto 22222,,,,,,,,
purse,3,soare 10012,acing 00000,purse 22222,,,,,,,,
crock,3,soare 01010,cloot 10200,crock 22222,,,,,,,,
sunny,3,soare 20000,plink 00010,sunny 22222,,,,,,,,
loath,3,soare 02200,acyls 10010,loath 22222,,,,,,,,
chaff,3,soare 00200,flick 10010,chaff 22222,,,,,,,,
slide,3,soare 20002,clipt 02200,slide 22222,,,,,,,,
venom,3,soare 01001,pylon 00021,venom 22222,,,,,,,,
acorn,3,soare 01120,abaca 20010,acorn 22222,,,,,,,,
awoke,3,soare 01102,bundt 00000,awoke 22222,,,,,,,,
birch,3,soare 00010,guilt 00100,birch 22222,,,,,,,,
lucky,3,soare 00000,linch 20010,lucky 22222,,,,,,,,
risky,3,soare 10010,cruft 01000,risky 22222,,,,,,,,
ghost,3,soare 11000,gisms 20100,ghost 22222,,,,,,,,
snare,3,soare 20222,chapt 00200,snare 22222,,,,,,,,
nurse,3,soare 10012,acing 00010,nurse 22222,,,,,,,,
house,3,soare 12002,chimp 01000,house 22222,,,,,,,,
borax,3,soare 02110,malty 01000,borax 22222,,,,,,,,
lurch,3,soare 00010,guilt 02010,lurch 22222,,,,,,,,
exalt,3,soare 00201,letch 11100,exalt 22222,,,,,,,,
about,3,soare 01100,cloot 00202,about 22222,,,,,,,,
savvy,3,soare 20100,dault 02000,savvy 22222,,,,,,,,
elude,3,soare 00001,denet 11010,elude 22222,,,,,,,,
cycle,3,soare 00002,guilt 00020,cycle 22222,,,,,,,,
boule,3,soare 02002,algum 01010,boule 22222,,,,,,,,
tenet,3,soare 00001,denet 02221,tenet 22222,,,,,,,,
lobby,3,soare 02000,linty 20002,lobby 22222,,,,,,,,
clung,3,soare 00000,linch 10110,clung 22222,,,,,,,,
qualm,3,soare 00200,flick 01000,qualm 22222,,,,,,,,
shaft,3,soare 20200,clint 00002,shaft 22222,,,,,,,,
crook,3,soare 01010,cloot 20220,crook 22222,,,,,,,,
china,3,soare 00100,clint 20220,china 22222,,,,,,,,
ridge,3,soare 00012,dript 11100,ridge 22222,,,,,,,,
gnome,3,soare 01002,bling 00011,gnome 22222,,,,,,,,
snuck,3,soare 20000,plink 00012,snuck 22222,,,,,,,,
icing,3,soare 00000,linch 01110,icing 22222,,,,,,,,
spiny,3,soare 20000,plink 10220,spiny 22222,,,,,,,,
snail,3,soare 20200,clint 01110,snail 22222,,,,,,,,
thank,3,soare 00200,flick 00002,thank 22222,,,,,,,,
kneel,3,soare 00001,denet 01120,kneel 22222,,,,,,,,
track,3,soare 00210,clint 10001,track 22222,,,,,,,,
caddy,3,soare 00100,clint 20000,caddy 22222,,,,,,,,
paler,3,soare 00111,talar 02202,paler 22222,,,,,,,,
swore,3,soare 21022,crwth 01100,swore 22222,,,,,,,,
scuba,3,soare 20100,dault 01200,scuba 22222,,,,,,,,
splat,3,soare 20100,dault 01012,splat 22222,,,,,,,,
horny,3,soare 02010,curdy 00202,horny 22222,,,,,,,,
mason,3,soare 11100,aalii 02000,mason 22222,,,,,,,,
doing,3,soare 02000,linty 01100,doing 22222,,,,,,,,
ozone,3,soare 01002,bling 00020,ozone 22222,,,,,,,,
molar,3,soare 02110,malty 21200,molar 22222,,,,,,,,
magic,3,soare 00100,clint 10100,magic 22222,,,,,,,,
truce,3,soare 00012,dript 02001,truce 22222,,,,,,,,
sport,3,soare 21020,nicht 00002,sport 22222,,,,,,,,
fritz,3,soare 00010,guilt 00201,fritz 22222,,,,,,,,
edict,3,soare 00001,denet 11002,edict 22222,,,,,,,,
twirl,3,soare 00020,bluet 01001,twirl 22222,,,,,,,,
verse,3,soare 10011,truer 01010,verse 22222,,,,,,,,
eaten,3,soare 00101,natal 12200,eaten 22222,,,,,,,,
range,3,soare 00112,banco 02200,range 22222,,,,,,,,
whisk,3,soare 10000,hists 11100,whisk 22222,,,,,,,,
sigma,3,soare 20100,dault 01000,sigma 22222,,,,,,,,
scion,3,soare 21000,cloth 10100,scion 22222,,,,,,,,
chord,3,soare 01020,acidy 01010,chord 22222,,,,,,,,
arbor,3,soare 01110,bacon 11020,arbor 22222,,,,,,,,
musky,3,soare 10000,hists 00200,musky 22222,,,,,,,,
stain,3,soare 20200,clint 00111,stain 22222,,,,,,,,
bless,3,soare 10001,uneth 00200,bless 22222,,,,,,,,
title,3,soare 00002,guilt 00121,title 22222,,,,,,,,
kiosk,3,soare 11000,gisms 02100,kiosk 22222,,,,,,,,
blond,3,soare 01000,clint 02020,blond 22222,,,,,,,,
layer,3,soare 00111,talar 02102,layer 22222,,,,,,,,
score,3,soare 21022,crwth 11000,score 22222,,,,,,,,
cutie,3,soare 00002,guilt 02101,cutie 22222,,,,,,,,
zebra,3,soare 00121,abele 11100,zebra 22222,,,,,,,,
barge,3,soare 00112,banco 22000,barge 22222,,,,,,,,
matey,3,soare 00101,natal 02200,matey 22222,,,,,,,,
shook,3,soare 21000,cloth 00101,shook 22222,,,,,,,,
betel,3,soare 00001,denet 02021,betel 22222,,,,,,,,
frisk,3,soare 10010,cruft 02010,frisk 22222,,,,,,,,
bongo,3,soare 01000,clint 00010,bongo 22222,,,,,,,,
azure,3,soare 00122,aalii 20000,azure 22222,,,,,,,,
sound,3,soare 22000,acidy 00010,sound 22222,,,,,,,,
glove,3,soare 01002,bling 02001,glove 22222,,,,,,,,
braid,3,soare 00210,clint 00100,braid 22222,,,,,,,,
scope,3,soare 21002,knelt 00100,scope 22222,,,,,,,,
wryly,3,soare 00010,guilt 00020,wryly 22222,,,,,,,,
rover,3,soare 02011,vower 12021,rover 22222,,,,,,,,
assay,3,soare 10100,lassi 01100,assay 22222,,,,,,,,
ocean,3,soare 01101,abcee 10110,ocean 22222,,,,,,,,
irate,3,soare 00212,diact 01201,irate 22222,,,,,,,,
later,3,soare 00111,talar 12102,later 22222,,,,,,,,
silky,3,soare 20000,plink 01101,silky 22222,,,,,,,,
dwelt,3,soare 00001,denet 21002,dwelt 22222,,,,,,,,
slate,3,soare 20202,thilk 10010,slate 22222,,,,,,,,
solid,3,soare 22000,acidy 00110,solid 22222,,,,,,,,
wrist,3,soare 10010,cruft 02002,wrist 22222,,,,,,,,
globe,3,soare 01002,bling 12001,globe 22222,,,,,,,,
rouse,3,soare 12012,aargh 00100,rouse 22222,,,,,,,,
vista,3,soare 10100,lassi 01201,vista 22222,,,,,,,,
relax,3,soare 00111,talar 00221,relax 22222,,,,,,,,
bliss,3,soare 10000,hists 01102,bliss 22222,,,,,,,,
often,3,soare 01001,pylon 00012,often 22222,,,,,,,,
since,3,soare 20002,clipt 10100,since 22222,,,,,,,,
event,3,soare 00001,denet 01112,event 22222,,,,,,,,
ensue,3,soare 10001,uneth 12100,ensue 22222,,,,,,,,
poser,3,soare 12011,loser 02222,poser 22222,,,,,,,,
bosom,3,soare 11000,gisms 00210,bosom 22222,,,,,,,,
dunce,3,soare 00002,guilt 02000,dunce 22222,,,,,,,,
stare,3,soare 20222,chapt 00201,stare 22222,,,,,,,,
stood,3,soare 21000,cloth 00110,stood 22222,,,,,,,,
bilge,3,soare 00002,guilt 10110,bilge 22222,,,,,,,,
clasp,3,soare 10200,clash 22220,clasp 22222,,,,,,,,
seize,3,soare 20001,clipt 00200,seize 22222,,,,,,,,
hotly,3,soare 02000,linty 10012,hotly 22222,,,,,,,,
meant,3,soare 00201,letch 02100,meant 22222,,,,,,,,
noose,3,soare 11002,clown 00101,noose 22222,,,,,,,,
hardy,3,soare 00110,radar 12100,hardy 22222,,,,,,,,
drawl,3,soare 00210,clint 01000,drawl 22222,,,,,,,,
daisy,3,soare 10100,lassi 02021,daisy 22222,,,,,,,,
strut,3,soare 20010,butch 01100,strut 22222,,,,,,,,
burnt,3,soare 00010,guilt 02002,burnt 22222,,,,,,,,
shoal,3,soare 21100,ablow 10110,shoal 22222,,,,,,,,
bathe,3,soare 00102,gault 02001,bathe 22222,,,,,,,,
brass,3,soare 10210,chapt 00200,brass 22222,,,,,,,,
outer,3,soare 01011,outdo 22200,outer 22222,,,,,,,,
elect,3,soare 00001,denet 01012,elect 22222,,,,,,,,
demur,3,soare 00011,deter 22002,demur 22222,,,,,,,,
quota,3,soare 01100,cloot 00201,quota 22222,,,,,,,,
haven,3,soare 00101,natal 12000,haven 22222,,,,,,,,
cavil,3,soare 00100,clint 21100,cavil 22222,,,,,,,,
swear,3,soare 20111,enmew 10001,swear 22222,,,,,,,,
salon,3,soare 21100,ablow 10220,salon 22222,,,,,,,,
sworn,3,soare 21020,nicht 10000,sworn 22222,,,,,,,,
cabin,3,soare 00100,clint 20110,cabin 22222,,,,,,,,
earth,3,soare 00111,talar 12001,earth 22222,,,,,,,,
enter,3,soare 00011,deter 01222,enter 22222,,,,,,,,
husky,3,soare 10000,hists 20200,husky 22222,,,,,,,,
tread,3,soare 00111,talar 20021,tread 22222,,,,,,,,
steal,3,soare 20101,dempt 01001,steal 22222,,,,,,,,
guest,3,soare 10001,uneth 10210,guest 22222,,,,,,,,
every,3,soare 00021,teeny 01202,every 22222,,,,,,,,
share,3,soare 20222,chapt 02200,share 22222,,,,,,,,
spore,3,soare 21022,crwth 01000,spore 22222,,,,,,,,
sumac,3,soare 20100,dault 01100,sumac 22222,,,,,,,,
donut,3,soare 02000,linty 00210,donut 22222,,,,,,,,
arena,3,soare 00111,talar 01011,arena 22222,,,,,,,,
scrub,3,soare 20010,butch 11010,scrub 22222,,,,,,,,
fancy,3,soare 00100,clint 10010,fancy 22222,,,,,,,,
slimy,3,soare 20000,plink 02200,slimy 22222,,,,,,,,
pearl,3,soare 00221,lathy 11000,pearl 22222,,,,,,,,
silly,3,soare 20000,plink 01100,silly 22222,,,,,,,,
porch,3,soare 02010,curdy 10200,porch 22222,,,,,,,,
sepia,3,soare 20101,dempt 02010,sepia 22222,,,,,,,,
dairy,3,soare 00120,dimly 21002,dairy 22222,,,,,,,,
cross,3,soare 11010,agood 00200,cross 22222,,,,,,,,
shear,3,soare 20111,enmew 10000,shear 22222,,,,,,,,
posit,3,soare 12000,fubsy 00010,posit 22222,,,,,,,,
blank,3,soare 00200,flick 02002,blank 22222,,,,,,,,
shank,3,soare 20200,clint 00020,shank 22222,,,,,,,,
which,3,soare 00000,linch 01021,which 22222,,,,,,,,
algae,3,soare 00102,gault 11010,algae 22222,,,,,,,,
large,3,soare 00112,banco 02000,large 22222,,,,,,,,
amuse,3,soare 10102,balti 01000,amuse 22222,,,,,,,,
copse,3,soare 12002,chimp 20001,copse 22222,,,,,,,,
ascot,3,soare 11100,aalii 20000,ascot 22222,,,,,,,,
viola,3,soare 01100,cloot 01200,viola 22222,,,,,,,,
rajah,3,soare 00110,radar 22020,rajah 22222,,,,,,,,
straw,3,soare 20110,cuppy 00000,straw 22222,,,,,,,,
crash,3,soare 10210,chapt 21200,crash 22222,,,,,,,,
third,3,soare 00020,bluet 00001,third 22222,,,,,,,,
blurb,3,soare 00020,bluet 12200,blurb 22222,,,,,,,,
disco,3,soare 11000,gisms 02200,disco 22222,,,,,,,,
where,3,soare 00021,teeny 01200,where 22222,,,,,,,,
sassy,3,soare 10100,lassi 02120,sassy 22222,,,,,,,,
comic,3,soare 02000,linty 01000,comic 22222,,,,,,,,
clued,3,soare 00001,denet 10020,clued 22222,,,,,,,,
gonad,3,soare 02100,nidal 10120,gonad 22222,,,,,,,,
lurid,3,soare 00010,guilt 02110,lurid 22222,,,,,,,,
steel,3,soare 20001,clipt 01001,steel 22222,,,,,,,,
vinyl,3,soare 00000,linch 12200,vinyl 22222,,,,,,,,
utile,3,soare 00002,guilt 01221,utile 22222,,,,,,,,
worry,3,soare 02010,curdy 00102,worry 22222,,,,,,,,
local,3,soare 02100,nidal 00021,local 22222,,,,,,,,
trade,3,soare 00212,diact 10201,trade 22222,,,,,,,,
ashen,3,soare 10101,ajwan 20002,ashen 22222,,,,,,,,
modal,3,soare 02100,nidal 00222,modal 22222,,,,,,,,
clove,3,soare 01002,bling 02000,clove 22222,,,,,,,,
enact,3,soare 00201,letch 01120,enact 22222,,,,,,,,
adorn,3,soare 01120,abaca 20000,adorn 22222,,,,,,,,
speck,3,soare 20001,clipt 10010,speck 22222,,,,,,,,
missy,3,soare 10000,hists 02100,missy 22222,,,,,,,,
grunt,3,soare 00010,guilt 21002,grunt 22222,,,,,,,,
array,3,soare 00110,radar 11021,array 22222,,,,,,,,
south,3,soare 22000,acidy 00000,south 22222,,,,,,,,
angst,3,soare 10100,lassi 01020,angst 22222,,,,,,,,
sweat,3,soare 20101,dempt 01002,sweat 22222,,,,,,,,
swami,3,soare 20200,clint 00100,swami 22222,,,,,,,,
hitch,3,soare 00000,linch 02021,hitch 22222,,,,,,,,
young,3,soare 02000,linty 00101,young 22222,,,,,,,,
align,3,soare 00100,clint 02210,align 22222,,,,,,,,
ready,3,soare 00211,cetyl 02010,ready 22222,,,,,,,,
strap,3,soare 20110,cuppy 00100,strap 22222,,,,,,,,
realm,3,soare 00211,cetyl 02001,realm 22222,,,,,,,,
swarm,3,soare 20220,kempt 00100,swarm 22222,,,,,,,,
offer,3,soare 01011,outdo 20000,offer 22222,,,,,,,,
dryer,3,soare 00011,deter 20021,dryer 22222,,,,,,,,
diary,3,soare 00220,dicht 22000,diary 22222,,,,,,,,
acrid,3,soare 00110,radar 11100,acrid 22222,,,,,,,,
heady,3,soare 00201,letch 02001,heady 22222,,,,,,,,
theta,3,soare 00101,natal 01100,theta 22222,,,,,,,,
junto,3,soare 01000,clint 00011,junto 22222,,,,,,,,
bonus,3,soare 12000,fubsy 01110,bonus 22222,,,,,,,,
shalt,3,soare 20200,clint 01002,shalt 22222,,,,,,,,
lodge,3,soare 02002,algum 01100,lodge 22222,,,,,,,,
rearm,3,soare 00211,cetyl 02000,rearm 22222,,,,,,,,
coral,3,soare 02110,malty 01100,coral 22222,,,,,,,,
psalm,3,soare 10200,clash 01210,psalm 22222,,,,,,,,
glide,3,soare 00002,guilt 20210,glide 22222,,,,,,,,
usage,3,soare 10202,achar 10000,usage 22222,,,,,,,,
poise,3,soare 12002,chimp 00201,poise 22222,,,,,,,,
fishy,3,soare 10000,hists 12200,fishy 22222,,,,,,,,
ether,3,soare 00011,deter 01122,ether 22222,,,,,,,,
while,3,soare 00002,guilt 00220,while 22222,,,,,,,,
slang,3,soare 20200,clint 02020,slang 22222,,,,,,,,
credo,3,soare 01011,outdo 00022,credo 22222,,,,,,,,
aware,3,soare 00122,aalii 10000,aware 22222,,,,,,,,
canon,3,soare 01100,cloot 20020,canon 22222,,,,,,,,
serum,3,soare 20011,hewer 02001,serum 22222,,,,,,,,
iliac,3,soare 00100,clint 12100,iliac 22222,,,,,,,,
shirk,3,soare 20020,hault 10000,shirk 22222,,,,,,,,
penal,3,soare 00101,natal 10022,penal 22222,,,,,,,,
beget,3,soare 00001,denet 02022,beget 22222,,,,,,,,
stole,3,soare 21002,knelt 00121,stole 22222,,,,,,,,
topaz,3,soare 02100,nidal 00020,topaz 22222,,,,,,,,
chore,3,soare 01022,ombre 10022,chore 22222,,,,,,,,
afoot,3,soare 01100,cloot 00222,afoot 22222,,,,,,,,
dense,3,soare 10001,uneth 01100,dense 22222,,,,,,,,
sneer,3,soare 20011,hewer 01022,sneer 22222,,,,,,,,
lunge,3,soare 00002,guilt 12010,lunge 22222,,,,,,,,
short,3,soare 21020,nicht 00012,short 22222,,,,,,,,
slurp,3,soare 20020,hault 00210,slurp 22222,,,,,,,,
flirt,3,soare 00020,bluet 02002,flirt 22222,,,,,,,,
conch,3,soare 02000,linty 00200,conch 22222,,,,,,,,
bible,3,soare 00002,guilt 00120,bible 22222,,,,,,,,
savoy,3,soare 21100,ablow 10020,savoy 22222,,,,,,,,
steep,3,soare 20001,clipt 00011,steep 22222,,,,,,,,
stake,3,soare 20202,thilk 10001,stake 22222,,,,,,,,
knave,3,soare 00202,flimp 00000,knave 22222,,,,,,,,
beard,3,soare 00221,lathy 01000,beard 22222,,,,,,,,
glare,3,soare 00222,abaft 00200,glare 22222,,,,,,,,
rugby,3,soare 00010,guilt 12000,rugby 22222,,,,,,,,
squat,3,soare 20100,dault 01202,squat 22222,,,,,,,,
debit,3,soare 00001,denet 22002,debit 22222,,,,,,,,
ninth,3,soare 00000,linch 02102,ninth 22222,,,,,,,,
joust,3,soare 12000,fubsy 01020,joust 22222,,,,,,,,
tramp,3,soare 00210,clint 00001,tramp 22222,,,,,,,,
spurn,3,soare 20020,hault 00200,spurn 22222,,,,,,,,
micro,3,soare 01020,acidy 01100,micro 22222,,,,,,,,
flank,3,soare 00200,flick 22002,flank 22222,,,,,,,,
learn,3,soare 00221,lathy 21000,learn 22222,,,,,,,,
nadir,3,soare 00110,radar 02202,nadir 22222,,,,,,,,
gruff,3,soare 00010,guilt 21000,gruff 22222,,,,,,,,
ester,3,soare 10011,truer 10012,ester 22222,,,,,,,,
least,3,soare 10201,felty 02110,least 22222,,,,,,,,
oaken,3,soare 01101,abcee 10020,oaken 22222,,,,,,,,
gaffe,3,soare 00102,gault 22000,gaffe 22222,,,,,,,,
thief,3,soare 00001,denet 00021,thief 22222,,,,,,,,
rocky,3,soare 02010,curdy 10102,rocky 22222,,,,,,,,
tweet,3,soare 00001,denet 01021,tweet 22222,,,,,,,,
spire,3,soare 20022,shire 20222,spire 22222,,,,,,,,
grope,3,soare 01012,panto 10001,grope 22222,,,,,,,,
havoc,3,soare 01100,cloot 10020,havoc 22222,,,,,,,,
patsy,3,soare 10100,lassi 02020,patsy 22222,,,,,,,,
truly,3,soare 00010,guilt 01021,truly 22222,,,,,,,,
uncle,3,soare 00002,guilt 01020,uncle 22222,,,,,,,,
swish,3,soare 10000,hists 11101,swish 22222,,,,,,,,
lemur,3,soare 00011,deter 02002,lemur 22222,,,,,,,,
draft,3,soare 00210,clint 00002,draft 22222,,,,,,,,
slope,3,soare 21002,knelt 00110,slope 22222,,,,,,,,
lingo,3,soare 01000,clint 01110,lingo 22222,,,,,,,,
curly,3,soare 00010,guilt 02020,curly 22222,,,,,,,,
cedar,3,soare 00111,talar 00022,cedar 22222,,,,,,,,
dirge,3,soare 00012,dript 21100,dirge 22222,,,,,,,,
horde,3,soare 02012,brugh 01001,horde 22222,,,,,,,,
drool,3,soare 01010,cloot 01220,drool 22222,,,,,,,,
crypt,3,soare 00010,guilt 00002,crypt 22222,,,,,,,,
locus,3,soare 12000,fubsy 01010,locus 22222,,,,,,,,
quite,3,soare 00002,guilt 02201,quite 22222,,,,,,,,
chafe,3,soare 00202,flimp 10000,chafe 22222,,,,,,,,
deign,3,soare 00001,denet 22100,deign 22222,,,,,,,,
logic,3,soare 02000,linty 21000,logic 22222,,,,,,,,
rigid,3,soare 00010,guilt 10100,rigid 22222,,,,,,,,
FALSE,3,soare 10102,balti 02200,false 22222,,,,,,,,
rowdy,3,soare 02010,curdy 00122,rowdy 22222,,,,,,,,
shoot,3,soare 21000,cloth 00111,shoot 22222,,,,,,,,
posse,3,soare 12002,chimp 00001,posse 22222,,,,,,,,
abort,3,soare 01120,abaca 22000,abort 22222,,,,,,,,
mouse,3,soare 12002,chimp 00010,mouse 22222,,,,,,,,
mucky,3,soare 00000,linch 00010,mucky 22222,,,,,,,,
yeast,3,soare 10201,felty 02011,yeast 22222,,,,,,,,
clear,3,soare 00111,talar 00122,clear 22222,,,,,,,,
skunk,3,soare 20000,plink 00021,skunk 22222,,,,,,,,
koala,3,soare 02100,nidal 00011,koala 22222,,,,,,,,
duvet,3,soare 00001,denet 20022,duvet 22222,,,,,,,,
super,3,soare 20011,hewer 00022,super 22222,,,,,,,,
grill,3,soare 00010,guilt 20210,grill 22222,,,,,,,,
after,3,soare 00111,talar 11002,after 22222,,,,,,,,
reach,3,soare 00211,cetyl 12000,reach 22222,,,,,,,,
nobly,3,soare 02000,linty 10102,nobly 22222,,,,,,,,
smock,3,soare 21000,cloth 10200,smock 22222,,,,,,,,
burst,3,soare 10010,cruft 01102,burst 22222,,,,,,,,
amity,3,soare 00100,clint 00201,amity 22222,,,,,,,,
carol,3,soare 01110,bacon 02120,carol 22222,,,,,,,,
snort,3,soare 21020,nicht 10002,snort 22222,,,,,,,,
faint,3,soare 00100,clint 00222,faint 22222,,,,,,,,
flour,3,soare 01010,cloot 02200,flour 22222,,,,,,,,
chair,3,soare 00210,clint 20100,chair 22222,,,,,,,,
detox,3,soare 01001,pylon 00020,detox 22222,,,,,,,,
shrew,3,soare 20011,hewer 10121,shrew 22222,,,,,,,,
tense,3,soare 10001,uneth 01110,tense 22222,,,,,,,,
quark,3,soare 00220,dicht 00000,quark 22222,,,,,,,,
lyric,3,soare 00010,guilt 00110,lyric 22222,,,,,,,,
hussy,3,soare 10000,hists 20100,hussy 22222,,,,,,,,
towel,3,soare 02001,meynt 01001,towel 22222,,,,,,,,
below,3,soare 01001,pylon 00220,below 22222,,,,,,,,
wispy,3,soare 10000,hists 02200,wispy 22222,,,,,,,,
brash,3,soare 10210,chapt 01200,brash 22222,,,,,,,,
scone,3,soare 21002,knelt 01100,scone 22222,,,,,,,,
toast,3,soare 12200,abaca 00200,toast 22222,,,,,,,,
easel,3,soare 10101,ajwan 10000,easel 22222,,,,,,,,
saucy,3,soare 20100,dault 02200,saucy 22222,,,,,,,,
value,3,soare 00102,gault 02110,value 22222,,,,,,,,
spice,3,soare 20002,clipt 10210,spice 22222,,,,,,,,
route,3,soare 02012,brugh 01200,route 22222,,,,,,,,
sharp,3,soare 20220,kempt 00010,sharp 22222,,,,,,,,
radii,3,soare 00110,radar 22200,radii 22222,,,,,,,,
phony,3,soare 01000,clint 00020,phony 22222,,,,,,,,
issue,3,soare 10002,abies 00111,issue 22222,,,,,,,,
gassy,3,soare 10100,lassi 02220,gassy 22222,,,,,,,,
flora,3,soare 01120,abaca 00002,flora 22222,,,,,,,,
latch,3,soare 00100,clint 11001,latch 22222,,,,,,,,
dogma,3,soare 02100,nidal 00110,dogma 22222,,,,,,,,
defer,3,soare 00011,deter 22022,defer 22222,,,,,,,,
sober,3,soare 22011,sower 22022,sober 22222,,,,,,,,
optic,3,soare 01000,clint 10101,optic 22222,,,,,,,,
nomad,3,soare 02100,nidal 20120,nomad 22222,,,,,,,,
flute,3,soare 00002,guilt 01011,flute 22222,,,,,,,,
shark,3,soare 20220,kempt 10000,shark 22222,,,,,,,,
obese,3,soare 11001,abbes 02011,obese 22222,,,,,,,,
bugle,3,soare 00002,guilt 12020,bugle 22222,,,,,,,,
chalk,3,soare 00200,flick 01012,chalk 22222,,,,,,,,
feast,3,soare 10201,felty 22010,feast 22222,,,,,,,,
slush,3,soare 10000,hists 10101,slush 22222,,,,,,,,
sally,3,soare 20100,dault 02010,sally 22222,,,,,,,,
nerdy,3,soare 00011,deter 12001,nerdy 22222,,,,,,,,
whale,3,soare 00202,flimp 01000,whale 22222,,,,,,,,
fugue,3,soare 00002,guilt 11000,fugue 22222,,,,,,,,
elbow,3,soare 01001,pylon 00120,elbow 22222,,,,,,,,
welsh,3,soare 10001,uneth 00102,welsh 22222,,,,,,,,
syrup,3,soare 20010,butch 01000,syrup 22222,,,,,,,,
terse,3,soare 10011,truer 21010,terse 22222,,,,,,,,
gamut,3,soare 00100,clint 00002,gamut 22222,,,,,,,,
drake,3,soare 00212,diact 20200,drake 22222,,,,,,,,
afire,3,soare 00122,aalii 20010,afire 22222,,,,,,,,
shirt,3,soare 20020,hault 10002,shirt 22222,,,,,,,,
tithe,3,soare 00002,guilt 00101,tithe 22222,,,,,,,,
pesky,3,soare 10001,uneth 00100,pesky 22222,,,,,,,,
alter,3,soare 00111,talar 11102,alter 22222,,,,,,,,
noble,3,soare 02002,algum 01000,noble 22222,,,,,,,,
ethos,3,soare 11001,abbes 00012,ethos 22222,,,,,,,,
bride,3,soare 00012,dript 12200,bride 22222,,,,,,,,
